index,source,edge,target,edge-comments
248,questionable ingredients in vaccines,may not have been properly tested for,toxicity,
21,genetically susceptible adults,subgroup who cannot eliminate,toxins,
20,genetically susceptible children,subgroup who cannot eliminate,toxins,
4,genetically susceptible children,cannot eliminate harmful,toxins,
19,healthy people,might eliminate relatively quickly,toxins,
112,mutations in MTHFR C677T enzyme,means people are unable to remove from their body,toxins,letter from concerned citizen
52,politicians,deliberate release,toxins,
41,flu shots,does not contain,trace amounts of thimerosal,
36,thimerosal-free vaccines,pharamaceutical companies claimed even if they contained,trace amounts of thimerosal,
33,vaccine manufactuers,in many cases use,trace amounts of thimerosal,
52,children with autism,excessively run into,traffic,
86,larger campaign,in future may end up dictating whether you will be allowed,travel,
85,adverse effects,experienced after flu shot vaccines include,tremors,
62,thimerosal,is the,trigger,
135,flu shots,contain questionable ingredients such as,Triton X-100,
29,Rep. Bill Posey,finds recent Senate hearing on childhood vaccinations to be,troubling,said Rep. Bill Posey
214,group of top government scientists and health officials,plotting how to protect industry's bottom line by getting rid of,troubling data,
54,government,is not possible to,trust,in any of these cases
48,uninformed consent,obtaining for a medical procedure under false pretenses is contrary to the gaining and security the,trust of patients,
61,vaccines,are not,trustworthy,
117,professional liars,cover up,truth,about vaccine industry
116,sellout editors,cover up,truth,about vaccine industry
21,search engine,is for,truth seekers,
8,consent for vaccines,is not,truthful,
7,SV40,related to ,tumors,
161,conventional medicine,changed their,tune,just like there were links between smoking and lung cancer
138,flu shots,contain questionable ingredients such as,Tween 80,
48,worldwide measles death rates,being cited as though represented likelihood of,U.S. measles death rates,
103,pharma-controlled press,hopes U.S. public is stupid enough,U.S. public,
3,financial compensation,given from,UK government,
83,NHS medical staff,will be suing,UK government,reports International Business Times
75,vaccine-injured children,have paid,ultimate price,
82,NHS medical staff,because of symptoms were,unable to do their jobs,reports International Business Times
32,narcolepsy,leaves,unable to sleep,reports International Business Times
9,vaccines,are legally classified as,unavoidably unsafe,
2,herd mentality,is like pack of lemmings,unaware they're running over a cliff,
156,vaccine link,dismissal is,unconcscionable,
37,cataplexy,causes a person to fall,unconscious,
33,narcolepsy,causes people to fall,unconscious,reports International Business Times
31,measles,can be deadly in,underdeveloped country,
234,vitamin D deficiency,recently implicated as,underlying condition,
5,marketing vaccines to children,is,unethical,
25,marketing vaccines to children,is,unethical,
24,Surgeon General Vivek Murthy,is,unethical,
4,vaccine bullying curriculum,is,unethical,
14,Baker College nursing school instructors,began dispensing,unethical advice,how to deceive parents into vaccinating children
61,Baby Boomers,were highly susceptible because they were previously,unexposed,
60,highly susceptible,were Baby Boomers because they were previously,unexposed,
217,non-medical legal exemptions to vaccination,are apparently viewed by the vaccine industry as,unfair market practices,
44,false consent,is,uninformed consent,
94,swine flu vaccine,damaged 800 children in,United Kingdom,
58,Pandemrix,given in,unprecedented drive,
58,vaccines,are,unsafe,
185,prejudice,against the,unvaccinated,
71,scientific tests,would show healthier,unvaccinated children,
11,vaccinated children,are more likely to contract preventable disease than,unvaccinated children,
199,threat of job loss,looming for,unvaccinated health care workers,in NY
6,shot of perspective,more valuable than,up-to-date vaccinations,
21,THEY,are counting on,us not comprehending,
77,Kennedy's first executive order,in January of 1961 mandated,USDA food donations,to the poor
60,death,at least 13 people in Italy after being,vaccinated,why
81,brain damage,among,vaccinated children,
90,heightened risk of narcolepsy,study indicates 13-fold in,vaccinated children,reports International Business Times
79,neurological damage,among,vaccinated children,
72,unvaccinated children,tests would show are healthier than,vaccinated children,
73,unvaccinated children,tests would show are smarter than,vaccinated children,
59,whooping cough outbreaks,routinely involve already,vaccinated children,against whooping cough
70,health outcomes,vaccine industry refuses to conduct scientific tests on,vaccinated children versus unvaccinated children,
67,parent,might rationally decide to avoid,vaccinating,
12,parents,taught to coerce into,vaccinating children,
39,alienation,has led to lots of mothers turning back to,vaccination,
24,behavior changes,after,vaccination,
86,change in attitude,of parents about,vaccination,
100,holocaust,is,vaccination,
9,informed consent,critical to,vaccination,
40,mothers,lots turning back to,vaccination,because of alienation
106,deaths from influenza,there has been no decrease despite increased,vaccination coverage,among elderly
107,deaths from pneuomnia,there has been no decrease despite increased,vaccination coverage,among elderly
39,CDC,are now approaching the,vaccination issue,
43,you,will be told to shut your mouth and comply if you question,vaccination issue,by CDC
29,disease,are actually stable included on the,vaccination schedule,in the U.S.
55,Norwegian health authorities,urged everyone in 2009 to receive,vaccinations,writes Global Post
24,Ryan Mojabi,suffered neuroimmunologically mediated dysfunctions in the form of asthma and ASD from,vaccinations,
230,Dr. Paul Offit,is not just a doctor who believes that,vaccinations save lives,
17,autoimmune disorder,may have been caused by,vaccine,
79,brain damaged and autistic,caused by toxic adjuvants and additives in,vaccine,
179,GlaxoSmithKine's Energix B,to be the worst of the bunch,vaccine,
17,Matthew Downing,had been given a vaccine not approved for his age,vaccine,
157,vaccine industry,seems to view the 308 million people living in the U.S. as little more than pin cushions for their profitable,vaccine,
137,vaccine-autism link,studies examine just one type of,vaccine,
102,CDC,admits,vaccine additives,
23,neurological damage,is caused by,vaccine additives,
67,post,if you or your child experiences,vaccine adverse event,
15,doctors,can choose not to report,vaccine adverse reactions,
2,Nichole Rolfe,says she was dismissed for raising concerns about,vaccine bullying curriculum,
21,legal right,to make in America voluntary,vaccine choice,
33,you,become an effective,vaccine choice advocate,
80,harassment,for making independent,vaccine choices,
81,sanctions,for making independent,vaccine choices,
44,National Vaccine Injury Compensation Program,"although difficult, is much easier than trying to sue",vaccine company,
1,doctors,do not offer truthful,vaccine consent forms,
8,CDC,involved with,vaccine corruption,
7,Jim Carrey,shed light on,vaccine corruption,of CDC
5,citizens,has to sue the federal government in a spcial,vaccine court,
6,Vaccine Injury Compensation Program,also known as,vaccine court,
1,doctors,cover up,vaccine damage,
56,gene variation,affecting the MTHFR gene makes children especially vulnerable to,vaccine damage,
84,genetic correlation,there is with,vaccine damage,
23,genetically susceptible adults,are hyper-susceptible to,vaccine damage,
22,genetically susceptible children,are hyper-susceptible to,vaccine damage,
68,medical science,reveals some children more vulnerable than other to,vaccine damage,
2,pharmaceutical companies,citizens cannot sue for,vaccine damage,
26,informed consent,should be given about,vaccine dangers,
1,Jim Carrey,exposes truth about,vaccine dangers,
6,parents,would never take the chance to subject their kids to,vaccine dangers,if presented with a truthful consent form
91,young doctors,good news as partners with parents in making personalized,vaccine decisions,for children
8,intelligent questions,are the greatest threat to ,vaccine delusions,
241,Dr. Paul Offit,cannot truly be an unbiased judge of,vaccine effectiveness,
41,vaccination issue,if you question,vaccine effectiveness,
21,doctors,told parents to trust,vaccine efficacy,
225,Dr. Paul Offit,is a proponent for,vaccine efficacy,
27,Merck,exposed for lying about,vaccine efficacy,
19,parents of vaccine-injured children,once trusted,vaccine efficacy,
24,vaccine companies,are lying about,vaccine efficacy,
8,informed consent,protect your right and defend,vaccine exemptions,
30,legislators,lobbyists are trying to persuade to strip,vaccine exemptions,
32,public health officials,are trying to strip from public health laws,vaccine exemptions,from public health laws
62,pharmaceutical companies,cannot be held liable for,vaccine harm,
146,Big Tobacco,science lies have similarities with lies of the,vaccine industry,
277,Every Child by Two,admits they receive money from,vaccine industry,
1,mainstream media,refuses to report facts about,vaccine industry,
100,quackery,must be maintained by,vaccine industry,
104,quackery,must be maintained by,vaccine industry,
235,squalene,is another dangerous,vaccine ingredient,
31,doctors,rare to find MD who has investigated,vaccine ingredients,
31,Renee Gentry,is president of,Vaccine Injured Petitioners Bar Association,
68,vaccine reaction symptoms,learn how to recognize and prevent,vaccine injuries,
34,victims,are not being helped,vaccine injury,
31,Vaccine Injury Compensation Program,has paid out $3 billion in damages to 4000,vaccine injury cases,
19,Americans,most have never even heard of,Vaccine Injury Compensation Fund,
25,National Vaccine Injury Compensation Program,is,Vaccine Injury Compensation Fund,
3,U.S. citizens,have to try and get a piece of the,Vaccine Injury Compensation Fund,
11,autism,found in two kids after being vaccinated awarded by,Vaccine Injury Compensation Program,
14,mainstream media,every one exists in a state of total,vaccine injury denialism,
14,doctors,should know exists,vaccine injury reporting system,
13,health care professionals,should know exists,vaccine injury reporting system,
12,parents,many aren't aware exists,vaccine injury reporting system,
7,financial compensation,is part of a,vaccine injury settlement,
33,heavy metals,damage,vaccine injury victims,
32,toxic chemicals,damage,vaccine injury victims,
55,vaccination,dramatically increasing number has made richer,vaccine makers,
229,Dr. Paul Offit,promotes,vaccine mandates,
169,lobbying,by vaccine industry to push to influence,vaccine mandates,
168,vaccine industry,massive lobbying push to influence,vaccine mandates,
38,Bruesewitz v. Wyeth,decision took away any ability for an individual to hold accountable,vaccine manufacturer,
18,government,won't let citizen sue,vaccine manufacturer,
74,stories about vaccine-injured children,endanger,vaccine manufacturer profits,
21,Congress,pledged to protect,vaccine manufacturers,
4,mainstream media,is largely funded by,vaccine manufacturers,
17,mercury,is used in vaccines for the convenience of the,vaccine manufacturers,
44,mercury,elimination requests denied by,vaccine manufacturers,
106,nobody,reads,vaccine package insert,
11,risks of autism,associated with,vaccine preservative,
2,thimerosal,is,vaccine preservative,
121,genetic weaknesses,need to know what they are before subjected to,vaccine preservatives,
162,proof,there is enough to call a complete halt to excessive,vaccine program,
23,safe form of mercury,is often ridiculously claimed by,vaccine pushers,
64,adults,have suffered,vaccine reaction,
61,children,have suffered,vaccine reaction,
39,family member,please talk about it if suffered serious,vaccine reaction,from vaccines
116,Vaccine Adverse Event Reporting System,developed by government to report,vaccine reaction,
36,you,please talk about it if suffered serious,vaccine reaction,
22,doctors,fail to screen for potential,vaccine reactions,
25,Merck,faked,vaccine results,
228,Dr. Paul Offit,regularly dismisses many potential,vaccine risks,
20,doctors,told parents to trust,vaccine safety,
224,Dr. Paul Offit,is a proponent for,vaccine safety,
240,Dr. Paul Offit,cannot truly be an unbiased judge of,vaccine safety,
26,Merck,exposed for lying about,vaccine safety,
236,National Vaccine Information Center,leader for,vaccine safety,
26,Nichole Rolfe,told to lie to parents about,vaccine safety,
18,parents of vaccine-injured children,once trusted,vaccine safety,
4,questions,remain about,vaccine safety,
40,vaccination issue,if you question,vaccine safety,
23,vaccine companies,are lying about,vaccine safety,
89,individualized approach,in direct response to,vaccine safety concerns,of parents
29,doctors,believe as if it's a religion,vaccine science,
1,CDC,held,vaccine scientists meeting,
11,Rep. Bill Posey,released statement saying CDC held,vaccine scientists meeting,
42,letter to the editor,write if you have different perspective on,vaccine story,
47,people,are afraid to talk about,vaccine story,
43,radio talk show,call in if only presenting one side of,vaccine story,
44,you,might be strongly criticized for darking to talk about the other side of the,vaccine story,
23,Congress,pledged to protect,vaccine supply,
1,SB 277,is California's,vaccine violence,California
8,SB 277,will unleash against children,vaccine violence,
8,American Academy of Pediatrics,assure there is no evidence of,vaccine-autism link,
12,CDC,denies even with confronted with their own data,vaccine-autism link,
7,CDC,assure there is no evidence of,vaccine-autism link,
134,conventional health experts,assert no,vaccine-autism link,
10,debate,rages on about finding,vaccine-autism link,
10,doctors,caught falsifying data which claimed there was,vaccine-autism link,
3,evidence,of,vaccine-autism link,
6,evidence,there is none,vaccine-autism link,
13,piece of evidence,of,vaccine-autism link,
85,Josh Hadfield,is,vaccine-damaged child,reports International Business Times
93,financial influence,results in media refusing to cover stories about,vaccine-damaged children,for fear of losing advertising revenues
96,pharma-controlled lamestream media,says number is zero of,vaccine-damaged children,
102,pharma-controlled press,pretend no,vaccine-damaged children,
92,pharma-controlled U.S. media,claims none in the United States,vaccine-damaged children,
40,vaccine injury compensation program,paid out nearly $3 billion in financial compensation to families of,vaccine-damaged children,
40,public health,priority to have manufacturers remain in the,vaccine-development business,said BIO statement
23,behavior changes,in,vaccine-injured child,
91,mainstream media,refuses to cover stories about,vaccine-injured children,
5,parents who know that vaccines are not safe,have,vaccine-injured children,
94,mainstream media,frequently features guests and authors who ridiculously claim that,vaccine-injured children do not exist,
32,Surgeon General Vivek Murthy,is rubbing salt in the wounds of,vaccine-injured families,
33,vaccine injury cases,Surgeon General Vivek Murthy is rubbing salt in the wounds of,vaccine-injured families,
14,government,is not telling children about,vaccine-related adverse outcomes,
7,Surgeon General Vivek Murthy,is taunting those who are,vaccine-resistant,
29,Surgeon General Vivek Murthy,is taunting families who are,vaccine-resistant,
121,aluminum,CDC openly admits still used in,vaccines,CDC openly admits
122,antibiotics,CDC openly admits still used in,vaccines,CDC openly admits
1,autism,debate rages on,vaccines,
34,childhood diseases,incidence has not been reduced solely due to widespread use of,vaccines,
6,children,received 13 doses of four by two years old,vaccines,
15,children,received 15 doses of seven by two years old,vaccines,
141,children,receive whopping 48 doses of,vaccines,before age of six
48,Dr. Suzanne Humphries,reveals truth about,vaccines,
219,drug companies,would like to make mandatory without exemption all,vaccines,
39,ethylmercury,review disclosed hitherto-unrecognized levels in,vaccines,
55,evidence,showed how they harm in particular black children,vaccines,
42,first-world nations,giving fewer,vaccines,than the U.S.
119,formaldehyde,CDC openly admits still used in,vaccines,CDC openly admits
120,genetic weaknesses,need to know what they are before subjected to,vaccines,
67,good plumbing,saves lives more than,vaccines,
5,harmful toxins,are found in ,vaccines,
114,heavy metals,still used in,vaccines,given to children
13,immune system,developed naturally without,vaccines,
36,improved healthcare,played big role after,vaccines,
37,improved living conditions,played big role after,vaccines,
35,improved santitation,played big role before,vaccines,
47,infectious diseases,historical public health charts show nearly all declines taking place before,vaccines,
59,infectious diseases,declines took place before,vaccines,
17,intelligent questions,are not allowed to be asked about,vaccines,
6,mercury,is still used in,vaccines,admits CDC
40,mercury,U.S. government tells us is GOOD in,vaccines,U.S. government tells us
118,mercury,CDC openly admits still used in,vaccines,CDC openly admits
68,more severe autism,if we had not been diligent with their,vaccines,
120,monosodium glutamate,CDC openly admits still used in,vaccines,CDC openly admits
42,National Vaccine Injury Compensation Program,is a fair and expeditious system to compensate those who may have rare reactions to,vaccines,
15,neurotoxins,are used in,vaccines,
63,righteous anger,after learning there is no way to scientifically prove,vaccines,guarantee immunity
29,SB 277,refuses to require vaccine industry to clean up,vaccines,
30,science,is allegedly settled for,vaccines,
200,students,in all states required to get dozens of doses of,vaccines,
17,SV40,speculations that still exists ,vaccines,
18,SV40,removed from all,vaccines,
10,thimerosal,trace amounts are dangerous in,vaccines,
54,thimerosal,should be taken out of,vaccines,
41,thimerosal phase out,of,vaccines,
117,toxic chemical ingredients,are used in,vaccines,CDC website lists
1,U.S.,recommends,vaccines,more than any country in the world
39,United States,giving more,vaccines,than other first-world nations
51,widespread fear,would sell more,vaccines,
16,words,are not allowed to be circulated about,vaccines,
30,link,existing between,vaccines and autism,
39,ingredients,are virutally the same as most other,vaccines and flu shots,
40,mentally challenged,you are from the toxins in all those,vaccines and flu shots,
113,CDC,falsely claims,vaccines are effective,
16,people,are told that,vaccines are effective,by media and health authorities
43,CDC,implying all,vaccines are not safe,for pregnant women
35,Crystal Downing,wrote,vaccines are not safe,
4,parents,many know that,vaccines are not safe,
112,CDC,falsely claims,vaccines are safe,
15,people,are told that,vaccines are safe,by media and health authorities
8,Surgeon General Vivek Murthy,told Elmo that,vaccines are safe,
46,vaccine industry,falsely claims,vaccines are safe,
77,doctors,repeated,vaccines are safe and effective,
11,parents,many continue to insist that,vaccines caused their children's autism,in spite of [Wakefield's falsified study]
101,CDC,admits,vaccines contain additives,
52,science,shows that,vaccines spread disease,
86,MCR-5,used for,Varivax vaccine,
110,CDC published warnings,tells,victims,
46,financial compensation,was given to,victims,
62,mandatory vaccines,is blatant,violation of basic human rights,
87,vaccine court,is,violation of basic human rights,
61,mandatory vaccines,without allowing for any conscionable objections or informed consent is blatant,violation of Hippocratic Oath,
86,vaccine court,is,violation of law,
119,vitamin B12,high doses inhibit,viral replication,
120,vitamin C,high doses inhibit,viral replication,
126,MTHFR C677T defect,can be overridden by taking,Vitamin B12,
117,naturopathic physician,ask about,vitamin B12,
118,naturopathic physician,ask about,vitamin C,
129,folic acid,found in most,vitamin supplements,
209,informed consent rights,people want to exercise when it comes to making,voluntary vaccination decisions,
14,vaccine industry,has become,vulnerable,
49,children with autism,excessively,wander,
47,children with autism,49 percent,wander off,
85,President Johnson,in 1964 launched,War on Poverty,
62,top secret biological programs,designed to keep alive,war propaganda,
63,top secret military programs,designed to keep alive,war propaganda,
99,pharma-controlled press,includes usual suspects such as,Washington Post,
39,lead,U.S. government tells us is BAD in,water,U.S. government tells us
48,Jimmy Kimmel,began to curl and break,waves of vaccination,with greater social size
49,Penn and Teller,began to curl and break,waves of vaccination,with greater social size
96,Americans,most have no clue,Western medicine,
47,Merck virologists,have blown,whistle,
56,Dr. William Thompson,is,whistleblower,
48,Merck virologists,have been,whistleblowers,
27,media,blew out of proportion the California epidemic,whooping cough,
50,contrived swine flu panic campaign,created,widespread,
16,neurotoxins in vaccines,is,widespread,
52,Disneyland measles outbreak,included in,widespread fear,
76,vaccines,more and more not solving,widespread health problems,affecting our children
41,vaccine industry,instead of making vaccines safer engages in,widespread scientific bullying,
15,vaccine industry,can be brought down by mere,words,
9,vaccine delusions,are being played ot across the,world,
93,measles rate,dropped from 23.8 during,World War I,to [World War II]--derived from statistic 23.8 to 4.7
96,measles rate,dropped from 16.0 per patients admitted during,World War I,to [World War II]--derived from statistic 16.0 per patients admitted to 2.9 per patients admitted
94,measles rate,dropped to 4.7 during,World War II,
97,measles rate,dropped to 2.9 per patients admitted during,World War II,id
44,U.S.,does not have the,world's healthiest children,
4,government,have admitted to,wrong doing,
3,medical associations,have admitted to,wrong doing,
2,Pharmaceutical companies,have admitted to,wrong doing,
10,children,can be injected with,wrong vaccine,
31,shingles vaccine,is only good for a few,years,
165,Big Pharma,refuses to protect,you,
26,number of recommended shots,dramatically risen for,young adults,
87,good news,growing number of smart,young doctors,
5,shingles vaccine,is branded,Zostavax,
6,shingles vaccine,is branded,Zoster,
13,CDC,I guess they use the term about lightly,,
12,,"In 2000, I read an article in the American Bar Association magazine regarding the increase of autism from 1 in 10,000 20 years prior to 1 in 150.",,
16,,my husband and I decided to err on the side of caution and not allow our baby to receive vaccines with thimerosal,,
