,u,v,jaccard
132409,public health,pig,0.125
132411,public health,health care,0.1
132428,public health,SB 277,0.04
132429,public health,new strategies,0.125
132431,public health,Robert F. Kennedy Jr.,0.125
132435,public health,funds,0.142857142857
132451,public health,risk of fainting,0.125
132452,public health,religious groups,0.0384615384615
132454,public health,minor symptoms,0.0909090909091
132470,public health,interventions,0.111111111111
132476,public health,prevention,0.125
132614,medical conditions,HPV vaccine,0.0357142857143
132892,opponent of sanity-oriented legislation,commitment,0.5
133177,children with neurodevelopmental issues,vaccination,0.0232558139535
133196,children with neurodevelopmental issues,measles,0.0212765957447
133269,children with neurodevelopmental issues,religious groups,0.047619047619
133291,children with neurodevelopmental issues,overseas,0.25
133442,recommended vaccines,whooping cough vaccine,0.5
133492,recommended vaccines,Tdap vaccine,0.111111111111
133518,recommended vaccines,whooping cough,0.166666666667
133581,genetic predisposition,JAMA study,0.125
133585,genetic predisposition,vaccine requirements,0.1
133586,genetic predisposition,parents,0.0377358490566
133618,genetic predisposition,false concerns,0.25
133634,genetic predisposition,vaccine delay,0.0714285714286
133646,genetic predisposition,vaccinated children,0.111111111111
133648,genetic predisposition,vaccinated children and unvaccinated children,0.2
133651,genetic predisposition,vaccines,0.04
133655,genetic predisposition,measles vaccine,0.0434782608696
133684,genetic predisposition,vaccine-autism link,0.0416666666667
133711,genetic predisposition,children at higher risk for autism,0.111111111111
133721,genetic predisposition,early education,0.25
133730,genetic predisposition,Senator Jeff Stone,0.25
133731,genetic predisposition,families,0.1
133734,genetic predisposition,measles,0.0204081632653
133767,genetic predisposition,health care,0.142857142857
133776,genetic predisposition,developmental disability,0.142857142857
133820,genetic predisposition,harmful association,0.166666666667
133824,genetic predisposition,environmental trigger,0.2
134142,teens,random cases,0.333333333333
134147,teens,meningococcal outbreak,0.125
134165,teens,serogroup C,0.333333333333
134179,teens,long-term disabilities,0.142857142857
134186,teens,vaccines,0.02
134198,teens,serogroup B,0.333333333333
134202,teens,confusion,0.333333333333
134203,teens,side effects,0.0666666666667
134210,teens,serogroup Y,0.333333333333
134226,teens,carrier,0.2
134249,teens,ages 11 or 12,0.2
134251,teens,outbreaks,0.111111111111
134261,teens,healthy people,0.333333333333
134264,teens,preteens,0.333333333333
134288,teens,11-18 year olds,0.333333333333
134296,teens,deaths,0.2
134341,teens,risk of fainting,0.25
134363,teens,serogroups,0.333333333333
134414,random cases,meningococcal outbreak,0.166666666667
134446,random cases,long-term disabilities,0.2
134453,random cases,vaccines,0.0208333333333
134469,random cases,confusion,1.0
134493,random cases,carrier,0.333333333333
134518,random cases,outbreaks,0.142857142857
134528,random cases,healthy people,1.0
134563,random cases,deaths,0.333333333333
134630,random cases,serogroups,1.0
134719,imitation infection,vaccines,0.0204081632653
134741,imitation infection,infants,0.111111111111
134751,imitation infection,world,0.333333333333
134783,imitation infection,vaccination,0.0232558139535
134802,imitation infection,measles,0.0212765957447
134808,imitation infection,evidence,0.142857142857
134818,imitation infection,complications,0.5
134846,imitation infection,immunosuppression,0.25
134891,imitation infection,immune protection,0.25
134932,NIH,role,0.25
135075,NIH,autism,0.0434782608696
135184,meningococcal outbreak,parents,0.0363636363636
135199,meningococcal outbreak,driving factors,0.125
135234,meningococcal outbreak,vaccination rate,0.0833333333333
135239,meningococcal outbreak,long-term disabilities,0.1
135246,meningococcal outbreak,vaccines,0.0588235294118
135248,meningococcal outbreak,herd immunity,0.117647058824
135262,meningococcal outbreak,confusion,0.166666666667
135286,meningococcal outbreak,carrier,0.125
135298,meningococcal outbreak,childhood mortality,0.0909090909091
135309,meningococcal outbreak,vaccination,0.0212765957447
135310,meningococcal outbreak,outbreaks,0.0833333333333
135320,meningococcal outbreak,healthy people,0.166666666667
135325,meningococcal outbreak,families,0.0833333333333
135355,meningococcal outbreak,deaths,0.125
135378,meningococcal outbreak,SB 277,0.0416666666667
135422,meningococcal outbreak,serogroups,0.166666666667
135448,orthodox Hasidic Jews,revaccinated,0.25
135482,orthodox Hasidic Jews,aborted fetuses,0.166666666667
135484,orthodox Hasidic Jews,free vaccine,0.25
135508,orthodox Hasidic Jews,religion,0.1
135509,orthodox Hasidic Jews,herd immunity,0.0625
135545,orthodox Hasidic Jews,Catholic parents,0.166666666667
135558,orthodox Hasidic Jews,community,0.0526315789474
135570,orthodox Hasidic Jews,vaccination,0.0222222222222
135577,orthodox Hasidic Jews,California,0.125
135639,orthodox Hasidic Jews,SB 277,0.0454545454545
135906,Federal Circuit,The Lancet,1.0
135970,opportunistic infections,parents,0.0196078431373
136026,opportunistic infections,William Moss,0.25
136028,opportunistic infections,diarrhea deaths,1.0
136029,opportunistic infections,health benefits,0.125
136081,opportunistic infections,childhood mortality,0.166666666667
136113,opportunistic infections,sales,1.0
136381,unvaccinated high-risk children,autism,0.05
136626,false concerns,Senator Jeff Stone,1.0
136738,at risk,high-risk types of HPV,0.2
136747,at risk,parents,0.0188679245283
136771,at risk,HPV infection,0.2
136785,at risk,sex,0.333333333333
136803,at risk,health benefits,0.1
136812,at risk,cervical cancer,0.125
136825,at risk,ages 14 to 17,0.333333333333
136848,at risk,cancer,0.142857142857
136865,at risk,ages 11 or 12,0.2
136866,at risk,vaccination,0.0227272727273
136883,at risk,meningitis,0.25
136884,at risk,preventing cancer,0.333333333333
136885,at risk,measles,0.0208333333333
136888,at risk,boys,0.4
136892,at risk,reduction in HPV,0.333333333333
136913,at risk,Tdap vaccine,0.1
136942,at risk,state-level policies,0.2
136954,at risk,multi-site protection,0.142857142857
136978,at risk,partial protection,0.25
137047,gift from God,vaccination rate,0.142857142857
137122,gift from God,vaccination,0.0238095238095
137214,gift from God,religious groups,0.05
137253,Afghanistan,sterilize Muslims,0.5
137281,Afghanistan,Pakistan,1.0
137325,Afghanistan,Muslim fundamentalists,0.25
137435,Afghanistan,theological issues,1.0
137514,medical law,parents,0.0196078431373
137528,medical law,minor symptoms,0.2
137541,medical law,immunity,0.25
137556,medical law,Jehovah's Witnesses,0.333333333333
137585,medical law,preventable disease,0.333333333333
137616,medical law,saved lives,1.0
137619,medical law,community,0.0625
137625,medical law,church,0.2
137634,medical law,people,0.25
137654,medical law,link,1.0
137660,medical law,autism,0.05
137681,medical law,vaccinated individuals,1.0
137682,medical law,pig,0.5
137684,medical law,health care,0.25
137700,medical law,SB 277,0.0526315789474
137706,medical law,funds,1.0
137722,medical law,risk of fainting,0.5
137723,medical law,religious groups,0.05
137725,medical law,Robert F. Kennedy Jr.,0.5
137965,Caribbean,rubella,0.0769230769231
138024,free vaccine,revaccinated,1.0
138078,free vaccine,religion,0.142857142857
138128,free vaccine,community,0.0625
138208,free vaccine,SB 277,0.0526315789474
138447,testing,immune system,0.166666666667
138510,vaccine refusal,California governor,0.0714285714286
138511,vaccine refusal,unvaccinated children,0.166666666667
138515,vaccine refusal,eliminated virus,0.0588235294118
138517,vaccine refusal,Dutch Bible belt,0.0769230769231
138525,vaccine refusal,vaccine requirements,0.111111111111
138526,vaccine refusal,rubella elimination,0.0666666666667
138529,vaccine refusal,anti-vaccine eugenics community,0.0714285714286
138530,vaccine refusal,vaccine-preventable diseases,0.05
138533,vaccine refusal,victims,0.0769230769231
138539,vaccine refusal,driving factors,0.0666666666667
138544,vaccine refusal,developmental disability,0.0625
138547,vaccine refusal,infectious disease,0.0555555555556
138548,vaccine refusal,sexually active,0.0526315789474
138551,vaccine refusal,immunity,0.0625
138552,vaccine refusal,side effects,0.04
138554,vaccine refusal,children at higher risk for autism,0.0555555555556
138560,vaccine refusal,vaccine delay,0.2
138572,vaccine refusal,vaccinated children,0.0555555555556
138574,vaccine refusal,vaccinated children and unvaccinated children,0.0714285714286
138577,vaccine refusal,vaccines,0.051724137931
138578,vaccine refusal,religion,0.0526315789474
138579,vaccine refusal,herd immunity,0.0833333333333
138580,vaccine refusal,behavioral research,0.0714285714286
138581,vaccine refusal,measles vaccine,0.03125
138594,vaccine refusal,preventable disease,0.0666666666667
138597,vaccine refusal,models of disease,0.0769230769231
138610,vaccine refusal,vaccine-autism link,0.0625
138619,vaccine refusal,recommended vaccine schedule,0.0714285714286
138621,vaccine refusal,cancer,0.0588235294118
138628,vaccine refusal,community,0.0357142857143
138629,vaccine refusal,childhood mortality,0.0555555555556
138637,vaccine refusal,vaccination,0.0377358490566
138639,vaccine refusal,interventions,0.0666666666667
138643,vaccine refusal,California,0.0588235294118
138660,vaccine refusal,evidence,0.0555555555556
138664,vaccine refusal,autism,0.03125
138666,vaccine refusal,scheduled appointment,0.0769230769231
138669,vaccine refusal,vaccine success,0.0769230769231
138681,vaccine refusal,deaths,0.0666666666667
138682,vaccine refusal,Tdap vaccine,0.05
138691,vaccine refusal,immune system,0.0555555555556
138697,vaccine refusal,Mina study,0.0555555555556
138698,vaccine refusal,immunosuppression,0.0666666666667
138704,vaccine refusal,SB 277,0.0322580645161
138710,vaccine refusal,state-level policies,0.0666666666667
138711,vaccine refusal,daughters,0.0714285714286
138713,vaccine refusal,sense of urgency,0.0769230769231
138729,vaccine refusal,friends,0.0769230769231
138731,vaccine refusal,bad news,0.0769230769231
138733,vaccine refusal,peers,0.0769230769231
138738,vaccine refusal,at-risk vaccinated children,0.0769230769231
138742,vaccine refusal,Netherlands Reformed Congregation,0.0769230769231
138743,vaccine refusal,immune protection,0.0666666666667
138761,sex,high-risk types of HPV,0.333333333333
138794,sex,HPV infection,0.333333333333
138821,sex,health benefits,0.125
138830,sex,cervical cancer,0.166666666667
138866,sex,cancer,0.2
138882,sex,ages 11 or 12,0.333333333333
138900,sex,meningitis,0.5
138901,sex,preventing cancer,1.0
138905,sex,boys,0.25
138909,sex,reduction in HPV,1.0
138930,sex,Tdap vaccine,0.125
138971,sex,multi-site protection,0.2
138994,sex,partial protection,0.5
139110,backfire,Americans,1.0
139248,Jehovah's Witnesses,sibling,0.333333333333
139262,Jehovah's Witnesses,vaccine safety,0.166666666667
139264,Jehovah's Witnesses,social norms,0.333333333333
139266,Jehovah's Witnesses,parents,0.0188679245283
139272,Jehovah's Witnesses,vaccine-preventable diseases,0.222222222222
139280,Jehovah's Witnesses,minor symptoms,0.142857142857
139289,Jehovah's Witnesses,infectious disease,0.125
139293,Jehovah's Witnesses,immunity,0.166666666667
139297,Jehovah's Witnesses,people,0.166666666667
139298,Jehovah's Witnesses,Dutch reformed churches,0.333333333333
139305,Jehovah's Witnesses,vaccination rate,0.111111111111
139311,Jehovah's Witnesses,voluntary,0.333333333333
139317,Jehovah's Witnesses,religion,0.111111111111
139318,Jehovah's Witnesses,herd immunity,0.0666666666667
139326,Jehovah's Witnesses,Muslim fundamentalists,0.166666666667
139333,Jehovah's Witnesses,preventable disease,0.2
139335,Jehovah's Witnesses,children with cancer,0.25
139364,Jehovah's Witnesses,saved lives,0.333333333333
139367,Jehovah's Witnesses,community,0.117647058824
139368,Jehovah's Witnesses,childhood mortality,0.125
139373,Jehovah's Witnesses,church,0.142857142857
139378,Jehovah's Witnesses,outbreaks,0.25
139389,Jehovah's Witnesses,Islamic principles,0.25
139396,Jehovah's Witnesses,measles,0.0208333333333
139400,Jehovah's Witnesses,link,0.333333333333
139406,Jehovah's Witnesses,autism,0.0454545454545
139410,Jehovah's Witnesses,hospitalizations,0.333333333333
139423,Jehovah's Witnesses,deaths,0.2
139427,Jehovah's Witnesses,vaccinated individuals,0.333333333333
139428,Jehovah's Witnesses,pig,0.25
139430,Jehovah's Witnesses,health care,0.166666666667
139446,Jehovah's Witnesses,SB 277,0.047619047619
139449,Jehovah's Witnesses,whooping cough,0.142857142857
139452,Jehovah's Witnesses,funds,0.333333333333
139457,Jehovah's Witnesses,rubella,0.0666666666667
139462,Jehovah's Witnesses,protect the kid next to you,0.333333333333
139468,Jehovah's Witnesses,risk of fainting,0.25
139470,Jehovah's Witnesses,Robert F. Kennedy Jr.,0.25
139476,Jehovah's Witnesses,Amish,0.2
139511,arm,parents,0.0196078431373
139551,arm,run down feeling,1.0
139650,arm,hardness of the skin,1.0
139869,Senator Rand Paul,vaccination,0.0232558139535
139985,voluntary,sibling,1.0
140001,voluntary,social norms,1.0
140008,voluntary,vaccine-preventable diseases,0.125
140024,voluntary,infectious disease,0.166666666667
140033,voluntary,Dutch reformed churches,0.2
140053,voluntary,religion,0.142857142857
140054,voluntary,herd immunity,0.0769230769231
140071,voluntary,children with cancer,0.5
140103,voluntary,community,0.0625
140104,voluntary,childhood mortality,0.166666666667
140114,voluntary,outbreaks,0.142857142857
140125,voluntary,Islamic principles,0.5
140132,voluntary,measles,0.0217391304348
140146,voluntary,hospitalizations,1.0
140159,voluntary,deaths,0.333333333333
140185,voluntary,whooping cough,0.2
140198,voluntary,protect the kid next to you,1.0
140205,voluntary,religious groups,0.05
140247,William Moss,parents,0.0377358490566
140294,William Moss,diarrhea deaths,0.25
140295,William Moss,health benefits,0.2
140346,William Moss,childhood mortality,0.111111111111
140360,William Moss,computer models,0.25
140377,William Moss,sales,0.25
140381,William Moss,evidence,0.111111111111
140473,vaccinated children and unvaccinated children,unvaccinated children,0.111111111111
140488,vaccinated children and unvaccinated children,parents,0.0192307692308
140516,vaccinated children and unvaccinated children,children at higher risk for autism,0.333333333333
140532,vaccinated children and unvaccinated children,vaccinated children,0.333333333333
140536,vaccinated children and unvaccinated children,vaccines,0.0204081632653
140598,vaccinated children and unvaccinated children,vaccination,0.0232558139535
140614,vaccinated children and unvaccinated children,families,0.125
140623,vaccinated children and unvaccinated children,evidence,0.142857142857
140701,vaccinated children and unvaccinated children,at-risk vaccinated children,0.5
140703,vaccinated children and unvaccinated children,harmful association,0.25
140730,diarrhea deaths,parents,0.0196078431373
140776,diarrhea deaths,health benefits,0.125
140828,diarrhea deaths,childhood mortality,0.166666666667
140859,diarrhea deaths,sales,1.0
140971,free vaccine eligible,parents,0.0188679245283
140986,free vaccine eligible,vaccinated girls,0.666666666667
140993,free vaccine eligible,sexually active,0.25
140994,free vaccine eligible,HPV infection,0.5
141016,free vaccine eligible,HPV strains,0.2
141017,free vaccine eligible,health benefits,0.1
141018,free vaccine eligible,vaccines,0.0408163265306
141026,free vaccine eligible,cervical cancer,0.285714285714
141047,free vaccine eligible,Cervarix,0.2
141061,free vaccine eligible,new version of Gardasil,0.2
141062,free vaccine eligible,cancer,0.142857142857
141063,free vaccine eligible,HPV vaccine,0.0689655172414
141101,free vaccine eligible,boys,0.166666666667
141107,free vaccine eligible,CDC,0.2
141134,free vaccine eligible,abnormal cells,0.333333333333
141165,free vaccine eligible,HPV,0.25
141196,vaccines,California governor,0.0204081632653
141197,vaccines,unvaccinated children,0.0181818181818
141201,vaccines,eliminated virus,0.0192307692308
141204,vaccines,high-risk types of HPV,0.02
141208,vaccines,vaccine safety,0.0196078431373
141211,vaccines,vaccine requirements,0.0377358490566
141215,vaccines,personal belief reasons,0.02
141216,vaccines,vaccine-preventable diseases,0.0181818181818
141224,vaccines,vaccinated girls,0.0416666666667
141226,vaccines,JAMA study,0.0192307692308
141227,vaccines,developmental disability,0.04
141230,vaccines,infectious disease,0.0188679245283
141231,vaccines,sexually active,0.0576923076923
141232,vaccines,HPV infection,0.0408163265306
141234,vaccines,side effects,0.0166666666667
141236,vaccines,children at higher risk for autism,0.0188679245283
141237,vaccines,Dutch reformed churches,0.0192307692308
141240,vaccines,vaccine delay,0.0925925925926
141243,vaccines,vaccination rate,0.0377358490566
141246,vaccines,make plans ahead of time,0.0208333333333
141248,vaccines,long-term disabilities,0.0192307692308
141250,vaccines,vaccinated children,0.0188679245283
141254,vaccines,herd immunity,0.0701754385965
141255,vaccines,behavioral research,0.0204081632653
141256,vaccines,measles vaccine,0.030303030303
141260,vaccines,cervical cancer,0.0188679245283
141262,vaccines,Muslim fundamentalists,0.0196078431373
141263,vaccines,we,0.02
141267,vaccines,confusion,0.0208333333333
141272,vaccines,infants,0.0181818181818
141282,vaccines,world,0.0204081632653
141283,vaccines,vaccine-autism link,0.078125
141289,vaccines,carrier,0.02
141292,vaccines,recommended vaccine schedule,0.0204081632653
141294,vaccines,cancer,0.06
141295,vaccines,HPV vaccine,0.041095890411
141310,vaccines,vaccination,0.0714285714286
141311,vaccines,outbreaks,0.0377358490566
141312,vaccines,religious beliefs,0.02
141315,vaccines,fast,0.0208333333333
141316,vaccines,early education,0.0208333333333
141320,vaccines,controversial bill,0.02
141321,vaccines,healthy people,0.0208333333333
141326,vaccines,families,0.0576923076923
141329,vaccines,measles,0.0444444444444
141330,vaccines,republicans,0.0204081632653
141339,vaccines,scheduled appointment,0.0208333333333
141340,vaccines,hesitant parents,0.0204081632653
141342,vaccines,vaccine success,0.0208333333333
141343,vaccines,complications,0.0208333333333
141354,vaccines,deaths,0.02
141355,vaccines,Tdap vaccine,0.0181818181818
141361,vaccines,abnormal cells,0.0208333333333
141362,vaccines,immune system,0.0188679245283
141367,vaccines,Mina study,0.0188679245283
141368,vaccines,immunosuppression,0.02
141378,vaccines,driving factors,0.0408163265306
141380,vaccines,daughters,0.0204081632653
141381,vaccines,expected,0.0208333333333
141382,vaccines,sense of urgency,0.0208333333333
141383,vaccines,rubella,0.0166666666667
141384,vaccines,fever,0.0204081632653
141386,vaccines,Governor Jerry Brown,0.0204081632653
141389,vaccines,HPV,0.0185185185185
141396,vaccines,friends,0.0208333333333
141400,vaccines,peers,0.0208333333333
141401,vaccines,Amish,0.0408163265306
141402,vaccines,party lines,0.0208333333333
141407,vaccines,harmful association,0.02
141412,vaccines,serogroups,0.0208333333333
141416,herd immunity,sibling,0.0769230769231
141418,herd immunity,California governor,0.0714285714286
141419,herd immunity,unvaccinated children,0.05
141423,herd immunity,eliminated virus,0.0588235294118
141425,herd immunity,Dutch Bible belt,0.0769230769231
141426,herd immunity,high-risk types of HPV,0.0666666666667
141432,herd immunity,social norms,0.0769230769231
141434,herd immunity,parents,0.0491803278689
141435,herd immunity,rubella elimination,0.0666666666667
141437,herd immunity,anti-vaccine eugenics community,0.0714285714286
141439,herd immunity,vaccine-preventable diseases,0.105263157895
141442,herd immunity,victims,0.0769230769231
141455,herd immunity,infectious disease,0.0555555555556
141459,herd immunity,immunity,0.0625
141464,herd immunity,Dutch reformed churches,0.0588235294118
141468,herd immunity,vaccine delay,0.0434782608696
141471,herd immunity,vaccination rate,0.0526315789474
141481,herd immunity,religion,0.176470588235
141496,herd immunity,preventable disease,0.0666666666667
141498,herd immunity,models of disease,0.0769230769231
141511,herd immunity,vaccine-autism link,0.030303030303
141522,herd immunity,cancer,0.0588235294118
141529,herd immunity,childhood mortality,0.117647058824
141530,herd immunity,Eagle Mountain International Church,0.0666666666667
141542,herd immunity,California,0.125
141547,herd immunity,Islamic principles,0.0714285714286
141551,herd immunity,families,0.0526315789474
141567,herd immunity,hospitalizations,0.0769230769231
141580,herd immunity,deaths,0.142857142857
141590,herd immunity,immune system,0.0555555555556
141597,herd immunity,immunosuppression,0.0666666666667
141603,herd immunity,SB 277,0.0322580645161
141606,herd immunity,whooping cough,0.0588235294118
141608,herd immunity,driving factors,0.0666666666667
141609,herd immunity,state-level policies,0.0666666666667
141618,herd immunity,protect the kid next to you,0.0769230769231
141625,herd immunity,religious groups,0.0645161290323
141630,herd immunity,bad news,0.0769230769231
141640,herd immunity,Netherlands Reformed Congregation,0.0769230769231
141641,herd immunity,immune protection,0.0666666666667
141669,behavioral research,personal belief reasons,0.25
141683,behavioral research,developmental disability,0.2
141686,behavioral research,infectious disease,0.142857142857
141687,behavioral research,sexually active,0.125
141691,behavioral research,side effects,0.0714285714286
141699,behavioral research,vaccine delay,0.0833333333333
141713,behavioral research,measles vaccine,0.047619047619
141742,behavioral research,vaccine-autism link,0.0454545454545
141751,behavioral research,recommended vaccine schedule,0.333333333333
141753,behavioral research,cancer,0.166666666667
141760,behavioral research,community,0.0588235294118
141772,behavioral research,religious beliefs,0.25
141789,behavioral research,measles,0.0212765957447
141799,behavioral research,autism,0.047619047619
141801,behavioral research,scheduled appointment,0.5
141804,behavioral research,vaccine success,0.5
141817,behavioral research,Tdap vaccine,0.111111111111
141832,behavioral research,Mina study,0.142857142857
141839,behavioral research,SB 277,0.05
141844,behavioral research,driving factors,0.25
141847,behavioral research,daughters,0.333333333333
141849,behavioral research,sense of urgency,0.5
141865,behavioral research,friends,0.5
141869,behavioral research,peers,0.5
142217,unconscionable,Dr. Mark Schleiss,0.333333333333
142259,unconscionable,families,0.142857142857
142590,Department of Public Health Immunization Program,prevention,0.5
142602,cervical cancer,high-risk types of HPV,0.285714285714
142610,cervical cancer,parents,0.0363636363636
142625,cervical cancer,vaccinated girls,0.142857142857
142630,cervical cancer,sexually active,0.0833333333333
142631,cervical cancer,HPV infection,0.285714285714
142653,cervical cancer,HPV strains,0.125
142654,cervical cancer,health benefits,0.166666666667
142679,cervical cancer,Cervarix,0.125
142693,cervical cancer,new version of Gardasil,0.125
142694,cervical cancer,cancer,0.222222222222
142709,cervical cancer,ages 11 or 12,0.125
142727,cervical cancer,meningitis,0.142857142857
142728,cervical cancer,preventing cancer,0.166666666667
142732,cervical cancer,boys,0.25
142736,cervical cancer,reduction in HPV,0.166666666667
142738,cervical cancer,CDC,0.125
142757,cervical cancer,Tdap vaccine,0.0769230769231
142765,cervical cancer,abnormal cells,0.166666666667
142796,cervical cancer,HPV,0.0833333333333
142798,cervical cancer,multi-site protection,0.1
142820,cervical cancer,partial protection,0.142857142857
143099,we,side effects,0.0666666666667
143119,we,religion,0.111111111111
143121,we,developmental disability,0.166666666667
143145,we,vaccine-autism link,0.0434782608696
143165,we,Eagle Mountain International Church,0.2
143189,we,families,0.111111111111
143192,we,measles,0.0208333333333
143202,we,autism,0.0454545454545
143217,we,money,0.142857142857
143222,we,argument,0.25
143227,we,vaccine mandates,0.125
143242,we,SB 277,0.047619047619
143257,we,time,0.333333333333
143265,we,religious groups,0.0454545454545
143301,government policy,vaccine safety,0.2
143439,government policy,childcare rebate,0.5
143448,government policy,adults,0.333333333333
143490,government policy,variation,0.333333333333
143501,government policy,family tax benefit,0.5
143535,risk of mumps,parents,0.0196078431373
143539,risk of mumps,personal belief reasons,0.333333333333
143625,risk of mumps,Eagle Mountain International Church,0.333333333333
143628,risk of mumps,church,0.2
143635,risk of mumps,religious beliefs,0.333333333333
143642,risk of mumps,risk of rubella,1.0
143652,risk of mumps,measles,0.0217391304348
143803,confusion,long-term disabilities,0.2
143840,confusion,carrier,0.333333333333
143863,confusion,outbreaks,0.142857142857
143873,confusion,healthy people,1.0
143908,confusion,deaths,0.333333333333
143973,confusion,serogroups,1.0
144021,absolute objection,Dutch reformed churches,0.2
144042,absolute objection,Muslim fundamentalists,0.25
144190,absolute objection,Amish,0.333333333333
144208,models of disease,unvaccinated children,0.125
144212,models of disease,eliminated virus,0.2
144214,models of disease,Dutch Bible belt,1.0
144222,models of disease,parents,0.0196078431373
144223,models of disease,rubella elimination,0.333333333333
144225,models of disease,anti-vaccine eugenics community,0.5
144227,models of disease,vaccine-preventable diseases,0.125
144230,models of disease,victims,1.0
144244,models of disease,immunity,0.25
144265,models of disease,religion,0.142857142857
144275,models of disease,preventable disease,0.333333333333
144308,models of disease,childhood mortality,0.166666666667
144309,models of disease,Eagle Mountain International Church,0.333333333333
144317,models of disease,vaccination,0.0238095238095
144320,models of disease,interventions,0.333333333333
144324,models of disease,California,0.2
144363,models of disease,deaths,0.333333333333
144373,models of disease,immune system,0.166666666667
144380,models of disease,immunosuppression,0.333333333333
144392,models of disease,state-level policies,0.333333333333
144413,models of disease,bad news,1.0
144423,models of disease,Netherlands Reformed Congregation,1.0
144424,models of disease,immune protection,0.333333333333
144448,ages 14 to 17,parents,0.0196078431373
144563,ages 14 to 17,boys,0.25
144672,infants,parents,0.0172413793103
144694,infants,immunity,0.0909090909091
144700,infants,one child,0.125
144714,infants,religion,0.0714285714286
144731,infants,vaccine,0.111111111111
144735,infants,world,0.111111111111
144748,infants,HPV vaccine,0.0285714285714
144764,infants,vaccination,0.063829787234
144799,infants,complications,0.125
144819,infants,immune system,0.0769230769231
144824,infants,pregnant women,0.0909090909091
144826,infants,immunosuppression,0.1
145278,approval,SB 277,0.0526315789474
145383,mortality rate decrease,measles vaccine,0.05
145547,vaccine-autism link,California governor,0.0454545454545
145558,vaccine-autism link,vaccine safety,0.0416666666667
145560,vaccine-autism link,vaccine requirements,0.037037037037
145564,vaccine-autism link,personal belief reasons,0.0434782608696
145567,vaccine-autism link,insurance claims,0.047619047619
145573,vaccine-autism link,fraud,0.0454545454545
145578,vaccine-autism link,sexually active,0.037037037037
145581,vaccine-autism link,side effects,0.0625
145587,vaccine-autism link,vaccine delay,0.103448275862
145593,vaccine-autism link,make plans ahead of time,0.047619047619
145597,vaccine-autism link,vaccinated children,0.0384615384615
145599,vaccine-autism link,religion,0.037037037037
145600,vaccine-autism link,measles vaccine,0.108108108108
145601,vaccine-autism link,developmental disability,0.136363636364
145602,vaccine-autism link,infectious disease,0.0384615384615
145627,vaccine-autism link,recommended vaccine schedule,0.0454545454545
145629,vaccine-autism link,cancer,0.04
145636,vaccine-autism link,community,0.0277777777778
145638,vaccine-autism link,Eagle Mountain International Church,0.0434782608696
145643,vaccine-autism link,health benefits,0.0357142857143
145648,vaccine-autism link,religious beliefs,0.0434782608696
145652,vaccine-autism link,early education,0.047619047619
145662,vaccine-autism link,families,0.037037037037
145665,vaccine-autism link,measles,0.046875
145675,vaccine-autism link,autism,0.138888888889
145677,vaccine-autism link,scheduled appointment,0.047619047619
145678,vaccine-autism link,hesitant parents,0.0454545454545
145680,vaccine-autism link,vaccine success,0.047619047619
145689,vaccine-autism link,money,0.0833333333333
145691,vaccine-autism link,Tdap vaccine,0.0357142857143
145692,vaccine-autism link,vaccine debate,0.0434782608696
145697,vaccine-autism link,health care,0.0416666666667
145698,vaccine-autism link,vaccine mandates,0.0384615384615
145700,vaccine-autism link,immune system,0.0384615384615
145706,vaccine-autism link,Mina study,0.08
145708,vaccine-autism link,myth,0.0416666666667
145709,vaccine-autism link,vaccines are safe,0.047619047619
145711,vaccine-autism link,sibling with autism,0.047619047619
145713,vaccine-autism link,SB 277,0.0526315789474
145718,vaccine-autism link,driving factors,0.0434782608696
145721,vaccine-autism link,daughters,0.0454545454545
145723,vaccine-autism link,sense of urgency,0.047619047619
145728,vaccine-autism link,time,0.047619047619
145736,vaccine-autism link,religious groups,0.025
145738,vaccine-autism link,friends,0.047619047619
145742,vaccine-autism link,peers,0.047619047619
145749,vaccine-autism link,harmful association,0.0909090909091
145751,vaccine-autism link,immune protection,0.0434782608696
145757,vaccine-autism link,reassurance,0.0434782608696
145774,scientific paper,parents,0.0196078431373
145791,scientific paper,JAMA study,0.2
145799,scientific paper,children at higher risk for autism,0.166666666667
145888,scientific paper,evidence,0.166666666667
145902,scientific paper,exist,1.0
145908,scientific paper,adults,0.5
145912,scientific paper,argument,0.5
146017,Catholic parents,aborted fetuses,1.0
146199,vaccines cause autism,vaccines cause neurological problems,0.5
146315,vaccines cause autism,measles,0.0212765957447
146430,recommended vaccine schedule,personal belief reasons,0.25
146446,recommended vaccine schedule,sexually active,0.125
146449,recommended vaccine schedule,side effects,0.0714285714286
146456,recommended vaccine schedule,vaccine delay,0.0833333333333
146469,recommended vaccine schedule,measles vaccine,0.047619047619
146470,recommended vaccine schedule,developmental disability,0.2
146471,recommended vaccine schedule,infectious disease,0.142857142857
146495,recommended vaccine schedule,cancer,0.166666666667
146502,recommended vaccine schedule,community,0.125
146514,recommended vaccine schedule,religious beliefs,0.25
146531,recommended vaccine schedule,measles,0.0212765957447
146541,recommended vaccine schedule,autism,0.047619047619
146543,recommended vaccine schedule,scheduled appointment,0.5
146546,recommended vaccine schedule,vaccine success,0.5
146559,recommended vaccine schedule,Tdap vaccine,0.111111111111
146574,recommended vaccine schedule,Mina study,0.142857142857
146581,recommended vaccine schedule,SB 277,0.05
