,u,v,jaccard
519330,should be questioned,mercury is safe,0.25
519331,should be questioned,vaccine science,0.25
519359,should be questioned,adverse effects,0.0454545454545
519373,should be questioned,vaccine-autism link,0.0555555555556
519409,should be questioned,vaccine consent forms,0.333333333333
519411,should be questioned,parents of vaccine-injured children,0.142857142857
519452,should be questioned,vaccine safety,0.0625
519504,should be questioned,people,0.0434782608696
519516,should be questioned,harassment,0.111111111111
519563,should be questioned,real risks,0.25
519581,should be questioned,delusional,0.333333333333
519582,should be questioned,Andrew Wakefield,0.333333333333
519595,should be questioned,cod-liver oil,0.2
519596,should be questioned,human biology,0.166666666667
519599,should be questioned,rational doctor,0.142857142857
519610,should be questioned,infants,0.285714285714
519630,should be questioned,vaccines are safe,0.0909090909091
519641,should be questioned,you,0.0833333333333
519776,government propaganda,mandatory vaccines,0.037037037037
519777,government propaganda,encephalopathy,0.111111111111
519782,government propaganda,sell vaccines to minors,0.2
519818,government propaganda,mainstream media,0.0263157894737
519873,government propaganda,CDC,0.0188679245283
519890,government propaganda,vaccine industry,0.04
519959,government propaganda,health authorities,0.2
520008,government propaganda,people,0.0416666666667
520025,government propaganda,trust,0.25
520082,government propaganda,wrong doing,0.166666666667
520706,mandatory vaccines,generation of children,0.0416666666667
520718,mandatory vaccines,children with severe ASDs,0.0416666666667
520730,mandatory vaccines,California's vaccine violence,0.0416666666667
520740,mandatory vaccines,girl,0.0416666666667
520754,mandatory vaccines,learning disabilities,0.0416666666667
520760,mandatory vaccines,preservative,0.0357142857143
520764,mandatory vaccines,central nervous system inflammatory demyelination,0.0416666666667
520767,mandatory vaccines,informed consent,0.046511627907
520773,mandatory vaccines,vaccines,0.0526315789474
520776,mandatory vaccines,vaccine efficacy,0.103448275862
520780,mandatory vaccines,encephalopathy,0.0714285714286
520792,mandatory vaccines,First do no harm,0.04
520793,mandatory vaccines,families who decline vaccines,0.0384615384615
520806,mandatory vaccines,lawsuit,0.037037037037
520807,mandatory vaccines,neonatal infection,0.0416666666667
520809,mandatory vaccines,hepatitis B vaccine,0.05
520810,mandatory vaccines,The Advisory Committee on Immunization Practices,0.037037037037
520814,mandatory vaccines,New Jersey law,0.0416666666667
520820,mandatory vaccines,mainstream media,0.0350877192982
520840,mandatory vaccines,drug companies,0.0294117647059
520841,mandatory vaccines,American Academy of Pediatrics,0.04
520842,mandatory vaccines,behavior changes,0.0333333333333
520845,mandatory vaccines,quackery,0.0357142857143
520852,mandatory vaccines,scientific tests,0.04
520853,mandatory vaccines,families,0.0416666666667
520858,mandatory vaccines,measles,0.0238095238095
520863,mandatory vaccines,vaccination exemptions,0.030303030303
520867,mandatory vaccines,family member,0.08
520868,mandatory vaccines,corporate constructed,0.0416666666667
520875,mandatory vaccines,CDC,0.013698630137
520877,mandatory vaccines,holocaust,0.0357142857143
520882,mandatory vaccines,For Profit Offit,0.0416666666667
520895,mandatory vaccines,legal immunity,0.04
520903,mandatory vaccines,personal financial stake,0.0416666666667
520906,mandatory vaccines,autism,0.0169491525424
520909,mandatory vaccines,state level,0.037037037037
520912,mandatory vaccines,nervous system,0.04
520921,mandatory vaccines,bullying,0.04
520925,mandatory vaccines,diabetes,0.0416666666667
520935,mandatory vaccines,Bruesewitz v. Wyeth,0.04
520941,mandatory vaccines,vaccine apologists,0.037037037037
520944,mandatory vaccines,International Business Times,0.0384615384615
520952,mandatory vaccines,single visit,0.04
520954,mandatory vaccines,asthma,0.0384615384615
520957,mandatory vaccines,vaccine safety,0.0857142857143
520960,mandatory vaccines,inexpensive test,0.0416666666667
520963,mandatory vaccines,narcolepsy,0.0294117647059
520971,mandatory vaccines,freedom of choice,0.04
520972,mandatory vaccines,humanity,0.0416666666667
520975,mandatory vaccines,victims,0.037037037037
520978,mandatory vaccines,simultaneous vaccinations,0.0344827586207
520979,mandatory vaccines,chewable multivitamin,0.04
520980,mandatory vaccines,general population,0.04
520992,mandatory vaccines,toxic chemical ingredients,0.0606060606061
521009,mandatory vaccines,people,0.0227272727273
521026,mandatory vaccines,trust,0.0416666666667
521030,mandatory vaccines,CDC documents,0.0384615384615
521062,mandatory vaccines,Global Post,0.0384615384615
521071,mandatory vaccines,discrimination,0.0357142857143
521074,mandatory vaccines,Big Pharma,0.0294117647059
521081,mandatory vaccines,ADHD,0.0416666666667
521082,mandatory vaccines,wrong doing,0.0384615384615
521087,mandatory vaccines,statistics,0.037037037037
521088,mandatory vaccines,conflict of interest,0.04
521099,mandatory vaccines,human biology,0.0769230769231
521102,mandatory vaccines,rational doctor,0.0740740740741
521103,mandatory vaccines,deceitful social engineering,0.0416666666667
521105,mandatory vaccines,brain-damaged,0.0833333333333
521113,mandatory vaccines,infants,0.0344827586207
521118,mandatory vaccines,serious reactions,0.0357142857143
521119,mandatory vaccines,health care professionals,0.04
521120,mandatory vaccines,adults,0.08
521122,mandatory vaccines,parent's right,0.04
521125,mandatory vaccines,normal life,0.0416666666667
521132,mandatory vaccines,vaccines are safe,0.03125
521139,mandatory vaccines,politicians,0.0333333333333
521143,mandatory vaccines,you,0.0625
521149,mandatory vaccines,millions of dollars,0.037037037037
521170,mandatory vaccines,fraudulent,0.0416666666667
521179,mandatory vaccines,vaccine preservative,0.04
521184,encephalopathy,parent-reported cases,0.166666666667
521193,encephalopathy,endotoxins,0.166666666667
521201,encephalopathy,electromagnetic fields,0.166666666667
521207,encephalopathy,alzheimer's,0.125
521214,encephalopathy,Ryan Mojabi,0.125
521234,encephalopathy,African women,0.125
521235,encephalopathy,CDC whistleblower,0.142857142857
521239,encephalopathy,male neonates,0.166666666667
521241,encephalopathy,more severe autism,0.166666666667
521242,encephalopathy,mercury,0.027027027027
521254,encephalopathy,preservative,0.1
521264,encephalopathy,link,0.142857142857
521279,encephalopathy,ethylmercury,0.125
521302,encephalopathy,hepatitis B vaccine,0.0434782608696
521309,encephalopathy,Matthew Downing,0.0909090909091
521314,encephalopathy,mainstream media,0.025
521335,encephalopathy,drug companies,0.0625
521340,encephalopathy,quackery,0.1
521346,encephalopathy,monosodium glutamate,0.0555555555556
521350,encephalopathy,efficacy,0.125
521353,encephalopathy,measles,0.0416666666667
521362,encephalopathy,family member,0.125
521366,encephalopathy,widespread fear,0.142857142857
521370,encephalopathy,CDC,0.037037037037
521375,encephalopathy,vaccine-autism link,0.047619047619
521387,encephalopathy,vaccine industry,0.0384615384615
521388,encephalopathy,improved living conditions,0.142857142857
521392,encephalopathy,immune system,0.142857142857
521395,encephalopathy,pregnant women,0.0769230769231
521408,encephalopathy,genetically engineered human protein,0.142857142857
521429,encephalopathy,lifetime need,0.166666666667
521449,encephalopathy,single visit,0.142857142857
521453,encephalopathy,toxic substances,0.142857142857
521454,encephalopathy,vaccine safety,0.0526315789474
521478,encephalopathy,pandemic H1N1 swine flu,0.111111111111
521489,encephalopathy,toxic chemical ingredients,0.133333333333
521497,encephalopathy,benefit,0.166666666667
521499,encephalopathy,side effects,0.125
521506,encephalopathy,mentally challenged,0.125
521522,encephalopathy,trust,0.166666666667
521539,encephalopathy,compromised immunity,0.0909090909091
521543,encephalopathy,schedule,0.166666666667
521567,encephalopathy,Americans,0.0833333333333
521571,encephalopathy,Big Pharma,0.0625
521579,encephalopathy,wrong doing,0.125
521587,encephalopathy,heavy metals,0.142857142857
521592,encephalopathy,environmental chemicals,0.142857142857
521594,encephalopathy,righteous anger,0.125
521617,encephalopathy,adults,0.125
521621,encephalopathy,unsafe,0.166666666667
521627,encephalopathy,dangerous medical intervention,0.166666666667
521636,encephalopathy,SB 277,0.04
521641,encephalopathy,you,0.0666666666667
521649,encephalopathy,students,0.166666666667
521652,encephalopathy,vaccine-injured children,0.105263157895
521791,Nichole Rolfe lawsuit,push vaccines on sick children,0.333333333333
521962,Nichole Rolfe lawsuit,pediatrics instructor,0.5
522238,altered DNA material,genetically-modified human albumin,1.0
522266,altered DNA material,vaccines,0.0104166666667
522345,altered DNA material,monosodium glutamate,0.0769230769231
522374,altered DNA material,vaccine-autism link,0.0625
522545,altered DNA material,Triton X-100,0.333333333333
522619,altered DNA material,deaths,0.0769230769231
522630,altered DNA material,shingles vaccine ingredients,0.0833333333333
522635,altered DNA material,Polysorbate 80,0.5
522723,Kennedy's first executive order,schools,1.0
522933,Kennedy's first executive order,fresh foods,1.0
523241,pharmaceutical profits,mercury,0.03125
523312,pharmaceutical profits,mainstream media,0.0285714285714
523428,pharmaceutical profits,United Kingdom,1.0
523458,pharmaceutical profits,narcolepsy,0.0909090909091
523477,pharmaceutical profits,pandemic H1N1 swine flu,0.25
523645,pharmaceutical profits,Bell's Palsy,1.0
523692,outrageous,death from stomach ulcers,1.0
523734,outrageous,death from murder,1.0
523736,outrageous,scare tactic,1.0
523799,outrageous,death from congenital malformation,1.0
523881,outrageous,death from heart disease,1.0
523892,outrageous,death from congenital disease,1.0
524032,outrageous,measles vaccine,0.166666666667
524039,outrageous,death from car accident,1.0
524092,outrageous,cod-liver oil,0.333333333333
524157,outrageous,measles cases,0.0909090909091
524569,digestive tract,respiratory system,1.0
524988,sell vaccines to minors,vaccine-injured families,0.333333333333
525118,sell vaccines to minors,vaccines are safe,0.1
525219,ethylmercury,African women,0.2
525226,ethylmercury,more severe autism,0.333333333333
525227,ethylmercury,mercury,0.09375
525288,ethylmercury,Matthew Downing,0.125
525293,ethylmercury,mainstream media,0.027027027027
525314,ethylmercury,drug companies,0.0769230769231
525319,ethylmercury,quackery,0.142857142857
525325,ethylmercury,monosodium glutamate,0.0666666666667
525329,ethylmercury,efficacy,0.2
525345,ethylmercury,widespread fear,0.25
525349,ethylmercury,CDC,0.0192307692308
525354,ethylmercury,vaccine-autism link,0.0555555555556
525366,ethylmercury,vaccine industry,0.02
525367,ethylmercury,improved living conditions,0.25
525371,ethylmercury,immune system,0.25
525374,ethylmercury,pregnant women,0.1
525381,ethylmercury,autism,0.0263157894737
525387,ethylmercury,genetically engineered human protein,0.25
525428,ethylmercury,single visit,0.25
525432,ethylmercury,toxic substances,0.25
525458,ethylmercury,pandemic H1N1 swine flu,0.166666666667
525469,ethylmercury,toxic chemical ingredients,0.0769230769231
525478,ethylmercury,benefit,0.333333333333
525480,ethylmercury,side effects,0.2
525487,ethylmercury,mentally challenged,0.2
525520,ethylmercury,compromised immunity,0.125
525524,ethylmercury,schedule,0.333333333333
525548,ethylmercury,Americans,0.111111111111
525552,ethylmercury,Big Pharma,0.0769230769231
525568,ethylmercury,heavy metals,0.25
525575,ethylmercury,righteous anger,0.2
525602,ethylmercury,unsafe,0.333333333333
525608,ethylmercury,dangerous medical intervention,0.333333333333
525617,ethylmercury,SB 277,0.0454545454545
525630,ethylmercury,students,0.333333333333
525633,ethylmercury,vaccine-injured children,0.0588235294118
525709,ignorance of scientific facts,infant death after vaccination,0.166666666667
525740,ignorance of scientific facts,informed consent,0.0454545454545
525749,ignorance of scientific facts,vaccine efficacy,0.111111111111
525755,ignorance of scientific facts,financial influence,0.25
525804,ignorance of scientific facts,respect,0.5
525806,ignorance of scientific facts,vaccine science,0.333333333333
525834,ignorance of scientific facts,adverse effects,0.047619047619
525848,ignorance of scientific facts,vaccine-autism link,0.0588235294118
525884,ignorance of scientific facts,vaccine consent forms,0.5
525886,ignorance of scientific facts,parents of vaccine-injured children,0.166666666667
525927,ignorance of scientific facts,vaccine safety,0.0666666666667
525949,ignorance of scientific facts,simultaneous vaccinations,0.142857142857
525980,ignorance of scientific facts,people,0.0454545454545
525992,ignorance of scientific facts,harassment,0.125
526037,ignorance of scientific facts,real risks,0.333333333333
526055,ignorance of scientific facts,delusional,0.5
526056,ignorance of scientific facts,Andrew Wakefield,0.5
526069,ignorance of scientific facts,cod-liver oil,0.25
526084,ignorance of scientific facts,infants,0.142857142857
526104,ignorance of scientific facts,vaccines are safe,0.1
526115,ignorance of scientific facts,you,0.0909090909091
526215,learning disabilities,mercury,0.03125
526230,learning disabilities,central nervous system inflammatory demyelination,1.0
526233,learning disabilities,informed consent,0.047619047619
526239,learning disabilities,vaccines,0.0104166666667
526266,learning disabilities,neonatal infection,1.0
526268,learning disabilities,hepatitis B vaccine,0.0555555555556
526319,learning disabilities,measles,0.0526315789474
526353,learning disabilities,vaccine industry,0.0208333333333
526368,learning disabilities,autism,0.0277777777778
526388,learning disabilities,diabetes,1.0
526404,learning disabilities,vaccine apologists,0.25
526407,learning disabilities,International Business Times,0.333333333333
526415,learning disabilities,single visit,0.5
526417,learning disabilities,asthma,0.333333333333
526426,learning disabilities,narcolepsy,0.0909090909091
526438,learning disabilities,victims,0.25
526442,learning disabilities,simultaneous vaccinations,0.166666666667
526443,learning disabilities,chewable multivitamin,0.5
526456,learning disabilities,toxic chemical ingredients,0.0909090909091
526526,learning disabilities,Global Post,0.333333333333
526538,learning disabilities,Big Pharma,0.0909090909091
526545,learning disabilities,ADHD,1.0
526569,learning disabilities,brain-damaged,0.5
526585,learning disabilities,deaths,0.0769230769231
526587,learning disabilities,parent's right,0.5
526590,learning disabilities,normal life,1.0
526603,learning disabilities,SB 277,0.05
526951,great records,measles decline,0.142857142857
527060,great records,one specific age range,1.0
527163,defective vaccines,Washington Post,0.25
527192,defective vaccines,CDC whistleblower,0.333333333333
527212,defective vaccines,quality of life,0.5
527221,defective vaccines,fear,0.5
527223,defective vaccines,vaccines,0.0208333333333
527231,defective vaccines,financial influence,0.25
527283,defective vaccines,drug companies,0.0833333333333
527285,defective vaccines,behavior changes,0.125
527335,defective vaccines,vaccine industry,0.0204081632653
527344,defective vaccines,denial,0.333333333333
527350,defective vaccines,autism,0.027027027027
527372,defective vaccines,criminal conspiracy,0.333333333333
527395,defective vaccines,facts,0.333333333333
527410,defective vaccines,obedient,0.5
527473,defective vaccines,genetics,0.333333333333
527489,defective vaccines,vaccine manufacturer profits,0.5
527522,defective vaccines,pharmaceutical companies,0.0689655172414
527533,defective vaccines,statistics,0.2
527534,defective vaccines,conflict of interest,0.333333333333
527539,defective vaccines,delusions,0.5
527546,defective vaccines,ultimate price,0.5
527574,defective vaccines,New York Times,0.25
527579,defective vaccines,vaccines are safe,0.1
527585,defective vaccines,SB 277,0.047619047619
527626,defective vaccines,profits,0.142857142857
527652,financial influence,Washington Post,0.2
527676,financial influence,infant death after vaccination,0.142857142857
527681,financial influence,CDC whistleblower,0.25
527683,financial influence,Josh Hadfield,0.25
527706,financial influence,informed consent,0.0434782608696
527710,financial influence,fear,0.333333333333
527712,financial influence,vaccines,0.0102040816327
527715,financial influence,vaccine efficacy,0.1
527744,financial influence,vaccine-autism link,0.0555555555556
527766,financial influence,respect,0.333333333333
527767,financial influence,mercury is safe,0.25
527768,financial influence,vaccine science,0.25
527770,financial influence,drug companies,0.0769230769231
527796,financial influence,adverse effects,0.0454545454545
527822,financial influence,vaccine industry,0.02
527831,financial influence,denial,0.25
527846,financial influence,vaccine consent forms,0.333333333333
527848,financial influence,parents of vaccine-injured children,0.142857142857
527859,financial influence,criminal conspiracy,0.25
527882,financial influence,facts,0.25
527889,financial influence,vaccine safety,0.0625
527897,financial influence,obedient,0.333333333333
527911,financial influence,simultaneous vaccinations,0.125
527942,financial influence,people,0.0434782608696
527947,financial influence,pharma-controlled press,0.142857142857
527954,financial influence,harassment,0.111111111111
527960,financial influence,genetics,0.25
527999,financial influence,real risks,0.25
528009,financial influence,pharmaceutical companies,0.0322580645161
528017,financial influence,delusional,0.333333333333
528018,financial influence,Andrew Wakefield,0.333333333333
528020,financial influence,statistics,0.166666666667
528021,financial influence,conflict of interest,0.25
528031,financial influence,cod-liver oil,0.2
528046,financial influence,infants,0.125
528061,financial influence,New York Times,0.2
528066,financial influence,vaccines are safe,0.2
528072,financial influence,SB 277,0.0454545454545
528077,financial influence,you,0.0833333333333
528088,financial influence,vaccine-injured children,0.0588235294118
528154,compensation,litigious,0.5
528199,compensation,vaccines,0.0104166666667
528207,compensation,self-insurance policy,1.0
528352,compensation,fighting,1.0
528359,compensation,claims,1.0
528363,compensation,non-adversarial,1.0
528374,compensation,generous,1.0
528379,compensation,informal,1.0
528498,compensation,pharmaceutical companies,0.0344827586207
528609,Ryan Mojabi,parent-reported cases,0.333333333333
528618,Ryan Mojabi,endotoxins,0.333333333333
528625,Ryan Mojabi,electromagnetic fields,0.333333333333
528627,Ryan Mojabi,Jimmy Kimmel,0.333333333333
528631,Ryan Mojabi,alzheimer's,0.2
528657,Ryan Mojabi,CDC whistleblower,0.25
528661,Ryan Mojabi,male neonates,0.333333333333
528673,Ryan Mojabi,preservative,0.142857142857
528681,Ryan Mojabi,informed consent,0.0434782608696
528683,Ryan Mojabi,link,0.25
528687,Ryan Mojabi,vaccines,0.0102040816327
528714,Ryan Mojabi,hepatitis B vaccine,0.05
528749,Ryan Mojabi,behavior changes,0.111111111111
528765,Ryan Mojabi,measles,0.047619047619
528782,Ryan Mojabi,CDC,0.0192307692308
528784,Ryan Mojabi,holocaust,0.142857142857
528799,Ryan Mojabi,vaccine industry,0.02
528806,Ryan Mojabi,Prevnar,0.25
528837,Ryan Mojabi,crime against children,0.333333333333
528841,Ryan Mojabi,lifetime need,0.333333333333
528865,Ryan Mojabi,vaccine safety,0.0625
528890,Ryan Mojabi,pandemic H1N1 swine flu,0.166666666667
528901,Ryan Mojabi,toxic chemical ingredients,0.0769230769231
528909,Ryan Mojabi,immunization,0.2
529003,Ryan Mojabi,environmental chemicals,0.25
529063,Ryan Mojabi,vaccine-injured children,0.0588235294118
529066,Ryan Mojabi,social size,0.333333333333
529092,vaccines,black lives matter,0.0104166666667
529094,vaccines,diptheria vaccine,0.0104166666667
529095,vaccines,parent-reported cases,0.0104166666667
529096,vaccines,neurological disorders,0.020618556701
529097,vaccines,recombinant human albumin,0.0104166666667
529100,vaccines,criminal mafia,0.0104166666667
529103,vaccines,endotoxins,0.0104166666667
529104,vaccines,house of cards,0.0104166666667
529107,vaccines,toxic and ineffective flu shots,0.01
529109,vaccines,generation of children,0.0104166666667
529110,vaccines,electromagnetic fields,0.0104166666667
529113,vaccines,Washington Post,0.020618556701
529115,vaccines,alzheimer's,0.0102040816327
529118,vaccines,children with severe ASDs,0.0104166666667
529120,vaccines,medical police state,0.0104166666667
529121,vaccines,vaccine products,0.0104166666667
529122,vaccines,conventional health experts,0.0104166666667
529125,vaccines,litigious,0.0103092783505
529128,vaccines,California's vaccine violence,0.0104166666667
529131,vaccines,WHO vaccine specialists,0.0104166666667
529133,vaccines,infant death after vaccination,0.020202020202
529137,vaccines,CDC whistleblower,0.0208333333333
529139,vaccines,bullying,0.0103092783505
529141,vaccines,male neonates,0.0104166666667
529143,vaccines,genetically-modified human albumin,0.0104166666667
529144,vaccines,CDC scientific fraud,0.0104166666667
529147,vaccines,measles mortality,0.00884955752212
529151,vaccines,preservative,0.030612244898
529152,vaccines,healthy genes,0.0104166666667
529153,vaccines,quality of life,0.0104166666667
529154,vaccines,incidence,0.0103092783505
529155,vaccines,central nervous system inflammatory demyelination,0.0104166666667
529156,vaccines,The Vaccine and Autism Congressional Hearing,0.0104166666667
529157,vaccines,pro-vaccination,0.00970873786408
529158,vaccines,informed consent,0.0173913043478
529160,vaccines,link,0.0208333333333
529161,vaccines,cancer-causing,0.0104166666667
529162,vaccines,fear,0.0104166666667
529166,vaccines,vaccine efficacy,0.0196078431373
529170,vaccines,self-insurance policy,0.0104166666667
529173,vaccines,families who decline vaccines,0.0102040816327
529176,vaccines,CDC website,0.030303030303
529184,vaccines,flu shot toxins,0.0104166666667
529186,vaccines,lawsuit,0.010101010101
529187,vaccines,neonatal infection,0.0104166666667
529188,vaccines,normal behavior,0.0104166666667
529189,vaccines,hepatitis B vaccine,0.0363636363636
529190,vaccines,The Advisory Committee on Immunization Practices,0.010101010101
529196,vaccines,high risk of non-organic sleep disorder,0.0208333333333
529206,vaccines,blanket statement,0.0103092783505
529208,vaccines,cancer,0.0204081632653
529209,vaccines,genetic screening,0.0103092783505
529213,vaccines,live-virus vaccine,0.0102040816327
529215,vaccines,THEY,0.0103092783505
529220,vaccines,American Academy of Pediatrics,0.0208333333333
529221,vaccines,behavior changes,0.00980392156863
529223,vaccines,trigger,0.0104166666667
529224,vaccines,reproductive toxin,0.0104166666667
529226,vaccines,inflammation of immune system,0.0104166666667
529229,vaccines,scientific tests,0.0103092783505
529230,vaccines,families,0.0104166666667
529231,vaccines,live viruses,0.0104166666667
529234,vaccines,measles,0.0176991150442
529236,vaccines,risk of cancer,0.0104166666667
529239,vaccines,vaccination exemptions,0.0291262135922
529240,vaccines,immune-system disruptor,0.0104166666667
529245,vaccines,censored,0.0104166666667
529249,vaccines,Western medicine,0.0103092783505
529252,vaccines,holocaust,0.01
529259,vaccines,rubella vaccine,0.0104166666667
529260,vaccines,mistake,0.0103092783505
529269,vaccines,legal immunity,0.0103092783505
529273,vaccines,denial,0.0103092783505
529281,vaccines,state level,0.010101010101
529284,vaccines,nervous system,0.0208333333333
529298,vaccines,diabetes,0.0104166666667
529300,vaccines,criminal conspiracy,0.0103092783505
529304,vaccines,fighting,0.0104166666667
529305,vaccines,lifetime need,0.0104166666667
529308,vaccines,Bruesewitz v. Wyeth,0.0103092783505
529311,vaccines,claims,0.0104166666667
529313,vaccines,mumps vaccine,0.0204081632653
529314,vaccines,vaccine apologists,0.010101010101
529315,vaccines,non-adversarial,0.0104166666667
529317,vaccines,International Business Times,0.0102040816327
529320,vaccines,independent reviews,0.0204081632653
529323,vaccines,facts,0.0208333333333
529324,vaccines,flu season,0.0104166666667
529325,vaccines,generous,0.0104166666667
529326,vaccines,asthma,0.0102040816327
529327,vaccines,human carcinogen,0.0104166666667
529329,vaccines,vaccine safety,0.0280373831776
529330,vaccines,informal,0.0104166666667
529332,vaccines,inexpensive test,0.0104166666667
529334,vaccines,shingles,0.019801980198
529335,vaccines,narcolepsy,0.00943396226415
529337,vaccines,obedient,0.0104166666667
529343,vaccines,freedom of choice,0.0103092783505
529344,vaccines,humanity,0.0104166666667
529345,vaccines,vaccines spread disease,0.0104166666667
529347,vaccines,victims,0.010101010101
529349,vaccines,government,0.0194174757282
529351,vaccines,simultaneous vaccinations,0.02
529352,vaccines,chewable multivitamin,0.0103092783505
529353,vaccines,general population,0.0103092783505
529356,vaccines,corporate-controlled science,0.0104166666667
529360,vaccines,precautionary measure,0.0104166666667
529363,vaccines,necessary,0.0104166666667
529366,vaccines,measles decline,0.00980392156863
529368,vaccines,thimerosal-induced cellular damage,0.01
529370,vaccines,fetal toxin,0.0104166666667
529379,vaccines,people,0.0263157894737
529384,vaccines,pertussis vaccine,0.0104166666667
529385,vaccines,elderly,0.00990099009901
529387,vaccines,amniocentesis,0.0104166666667
529389,vaccines,food supply,0.0102040816327
529391,vaccines,vaccination rate,0.0104166666667
529393,vaccines,piece of evidence,0.0104166666667
529396,vaccines,genetics,0.0103092783505
529397,vaccines,culprit,0.0104166666667
529399,vaccines,CDC documents,0.020618556701
529400,vaccines,cellular toxicity,0.0104166666667
529403,vaccines,swine flu panic campaign,0.0102040816327
529404,vaccines,polio vaccine,0.0392156862745
529406,vaccines,measles vaccine,0.02
529410,vaccines,vaccine manufacturer profits,0.0104166666667
529413,vaccines,Triton X-100,0.0102040816327
529416,vaccines,central nervous system disorders,0.0104166666667
529419,vaccines,vaccination issue,0.010101010101
529426,vaccines,Global Post,0.0102040816327
529439,vaccines,pharmaceutical companies,0.0775862068966
529444,vaccines,ADHD,0.0104166666667
529450,vaccines,statistics,0.0204081632653
529451,vaccines,conflict of interest,0.0208333333333
529453,vaccines,lives of children,0.0104166666667
529454,vaccines,good bacteria,0.0104166666667
529455,vaccines,delusions,0.0104166666667
529457,vaccines,environmental chemicals,0.0103092783505
529460,vaccines,human biology,0.0416666666667
529461,vaccines,ultimate price,0.0104166666667
529463,vaccines,rational doctor,0.0412371134021
529464,vaccines,deceitful social engineering,0.0104166666667
529466,vaccines,brain-damaged,0.0103092783505
529468,vaccines,Pediatrics paper,0.0102040816327
529474,vaccines,infants,0.00990099009901
529477,vaccines,number of measles cases,0.0104166666667
529478,vaccines,mercury based preservative,0.0104166666667
529479,vaccines,serious reactions,0.01
529482,vaccines,deaths,0.018691588785
529484,vaccines,parent's right,0.0103092783505
529486,vaccines,Rep. Bill Posey,0.0196078431373
529487,vaccines,normal life,0.0104166666667
529488,vaccines,unconcscionable,0.0104166666667
529489,vaccines,New York Times,0.020618556701
529490,vaccines,bleeding during pregnancy,0.0104166666667
529491,vaccines,bone cancer,0.0104166666667
529493,vaccines,shingles vaccine ingredients,0.0188679245283
529494,vaccines,vaccines are safe,0.0294117647059
529495,vaccines,metal compounds,0.0104166666667
529498,vaccines,Polysorbate 80,0.0103092783505
529505,vaccines,you,0.00952380952381
529506,vaccines,multiple sclerosis,0.0104166666667
529507,vaccines,national vaccination policy,0.0102040816327
529508,vaccines,conclusion,0.0104166666667
529518,vaccines,Baby Boom,0.0103092783505
529522,vaccines,measles cases,0.0190476190476
529532,vaccines,fraudulent,0.0104166666667
529534,vaccines,over-vaccination,0.0208333333333
529535,vaccines,medical dictatorship,0.0103092783505
529537,vaccines,for sale,0.0104166666667
529538,vaccines,lung cancer,0.0104166666667
529539,vaccines,symptoms of autism,0.0104166666667
529540,vaccines,profits,0.030303030303
529541,vaccines,vaccine preservative,0.0103092783505
529589,state,infant death after vaccination,0.2
529608,state,Baker College nursing school instructors,0.166666666667
529655,state,vaccine-autism link,0.0625
529700,state,measles,0.0526315789474
529712,state,infant death,1.0
529911,state,real risks,0.5
529942,state,righteous anger,0.333333333333
530019,state,Tdap vaccine,0.333333333333
530531,families who decline vaccines,generation of children,0.333333333333
530572,families who decline vaccines,mercury,0.0294117647059
530574,families who decline vaccines,giving children fewer vaccines on the same day,0.666666666667
530596,families who decline vaccines,vaccine efficacy,0.1
530614,families who decline vaccines,lawsuit,0.166666666667
530629,families who decline vaccines,mainstream media,0.027027027027
530651,families who decline vaccines,American Academy of Pediatrics,0.25
530655,families who decline vaccines,quackery,0.142857142857
530662,families who decline vaccines,scientific tests,0.25
530673,families who decline vaccines,vaccination exemptions,0.0833333333333
530687,families who decline vaccines,holocaust,0.142857142857
530705,families who decline vaccines,legal immunity,0.25
530719,families who decline vaccines,state level,0.166666666667
530732,families who decline vaccines,bullying,0.25
530746,families who decline vaccines,Bruesewitz v. Wyeth,0.25
530768,families who decline vaccines,vaccine safety,0.0625
530782,families who decline vaccines,freedom of choice,0.25
530783,families who decline vaccines,humanity,0.333333333333
530788,families who decline vaccines,government,0.0909090909091
530842,families who decline vaccines,CDC documents,0.2
530899,families who decline vaccines,statistics,0.166666666667
530900,families who decline vaccines,conflict of interest,0.25
530915,families who decline vaccines,deceitful social engineering,0.333333333333
530945,families who decline vaccines,vaccines are safe,0.0909090909091
530969,families who decline vaccines,individualized approach,0.25
530977,families who decline vaccines,delaying vaccinations,0.666666666667
530985,families who decline vaccines,fraudulent,0.333333333333
531261,Pandemrix-narcolepsy link,Pandemrix,0.111111111111
531573,cervical cancer,injury claims,1.0
531578,cervical cancer,lawsuit,0.25
531655,cervical cancer,post-marking surveillance,0.333333333333
531685,cervical cancer,babies,0.333333333333
531960,CDC website,black lives matter,0.166666666667
531964,CDC website,neurological disorders,0.125
532019,CDC website,mercury,0.027027027027
532020,CDC website,CDC scientific fraud,0.166666666667
532029,CDC website,healthy genes,0.166666666667
532037,CDC website,link,0.142857142857
532038,CDC website,cancer-causing,0.166666666667
532043,CDC website,vaccine efficacy,0.0769230769231
532062,CDC website,The Advisory Committee on Immunization Practices,0.111111111111
532067,CDC website,vaccine-autism link,0.047619047619
532069,CDC website,high risk of non-organic sleep disorder,0.142857142857
532082,CDC website,cancer,0.111111111111
532099,CDC website,quackery,0.1
532114,CDC website,risk of cancer,0.166666666667
532126,CDC website,Hilleman,0.142857142857
532161,CDC website,autism,0.05
532251,CDC website,bone cancer,0.166666666667
