name,sentiment,node,degree,deg cent,bet cent,clo cent
u_Gc_negative2.gml,negative,freedom of choice,2,0.001755926,0.001859111,0.246964441
u_Gc_negative2.gml,negative,fresh foods,1,0.000877963,0,0.201771479
u_Gc_negative2.gml,negative,gelatin,2,0.001755926,0.005258521,0.201450301
u_Gc_negative2.gml,negative,gene products,1,0.000877963,0,0.20284951
u_Gc_negative2.gml,negative,gene variation,1,0.000877963,0,0.223596388
u_Gc_negative2.gml,negative,general population,2,0.001755926,0.006478441,0.218660012
u_Gc_negative2.gml,negative,generation of children,1,0.000877963,0,0.246750433
u_Gc_negative2.gml,negative,generous,1,0.000877963,0,0.215924171
u_Gc_negative2.gml,negative,genetic correlation,2,0.001755926,0.000240725,0.258218091
u_Gc_negative2.gml,negative,genetic counseling,1,0.000877963,0,0.228990752
u_Gc_negative2.gml,negative,genetic predisposition,8,0.007023705,0.019875379,0.276255154
u_Gc_negative2.gml,negative,genetic screening,3,0.002633889,0,0.246323529
u_Gc_negative2.gml,negative,genetic testing,4,0.003511853,0.00351031,0.22917505
u_Gc_negative2.gml,negative,genetic ticking time bombs,2,0.001755926,3.43E-05,0.217366412
u_Gc_negative2.gml,negative,genetically engineered human protein,2,0.001755926,0.001755926,0.263901761
u_Gc_negative2.gml,negative,genetically susceptible adults,3,0.002633889,0.00247477,0.227118644
u_Gc_negative2.gml,negative,genetically susceptible children,10,0.008779631,0.018131882,0.277534113
u_Gc_negative2.gml,negative,genetically-modified human albumin,1,0.000877963,0,0.230194018
u_Gc_negative2.gml,negative,genetics,2,0.001755926,0.00090938,0.236209042
u_Gc_negative2.gml,negative,genocide,1,0.000877963,0,0.168192558
u_Gc_negative2.gml,negative,get lost,1,0.000877963,0,0.145225041
u_Gc_negative2.gml,negative,girl,1,0.000877963,0,0.214662646
u_Gc_negative2.gml,negative,giving children fewer vaccines on the same day,2,0.001755926,1.35E-05,0.173442972
u_Gc_negative2.gml,negative,global population,1,0.000877963,0,0.189485942
u_Gc_negative2.gml,negative,glutathione,3,0.002633889,0.000343595,0.258276644
u_Gc_negative2.gml,negative,glutathione levels,1,0.000877963,0,0.245051635
u_Gc_negative2.gml,negative,good bacteria,1,0.000877963,0,0.213415777
u_Gc_negative2.gml,negative,good news,1,0.000877963,0,0.173390166
u_Gc_negative2.gml,negative,good plumbing,1,0.000877963,0,0.263779528
u_Gc_negative2.gml,negative,government,10,0.008779631,0.010356035,0.262805722
u_Gc_negative2.gml,negative,government contracts,2,0.001755926,0,0.208799267
u_Gc_negative2.gml,negative,government health agencies,1,0.000877963,0,0.223860063
u_Gc_negative2.gml,negative,government healthcare reform,1,0.000877963,0,0.228990752
u_Gc_negative2.gml,negative,government partnership with Big Pharma,4,0.003511853,0.004030717,0.238784067
u_Gc_negative2.gml,negative,government propaganda,4,0.003511853,0.002957672,0.230893979
u_Gc_negative2.gml,negative,great records,1,0.000877963,0,0.173495811
u_Gc_negative2.gml,negative,grocery stores,1,0.000877963,0,0.180050585
u_Gc_negative2.gml,negative,group of top government scientists and health officials,2,0.001755926,0.001755926,0.222113885
u_Gc_negative2.gml,negative,guilt,1,0.000877963,0,0.208150585
u_Gc_negative2.gml,negative,guinea pigs,1,0.000877963,0,0.217823676
u_Gc_negative2.gml,negative,hallucinations,1,0.000877963,0,0.206790123
u_Gc_negative2.gml,negative,harassment,7,0.006145742,0.006744856,0.237192836
u_Gc_negative2.gml,negative,harm,3,0.002633889,0.002468385,0.266682276
u_Gc_negative2.gml,negative,harm's way,1,0.000877963,0,0.145225041
u_Gc_negative2.gml,negative,harmful toxins,2,0.001755926,4.58E-05,0.264146568
u_Gc_negative2.gml,negative,headache,2,0.001755926,0.007005189,0.187335526
u_Gc_negative2.gml,negative,headlines,1,0.000877963,0,0.218199234
u_Gc_negative2.gml,negative,health,2,0.001755926,0.001755926,0.252493904
u_Gc_negative2.gml,negative,health authorities,2,0.001755926,5.48E-05,0.22461053
u_Gc_negative2.gml,negative,health care professionals,3,0.002633889,4.49E-05,0.21490566
u_Gc_negative2.gml,negative,health choices,1,0.000877963,0,0.18145611
u_Gc_negative2.gml,negative,health insurance,3,0.002633889,0.002001881,0.230893979
u_Gc_negative2.gml,negative,health of children,1,0.000877963,0,0.197058824
u_Gc_negative2.gml,negative,health officials,2,0.001755926,1.22E-06,0.191815426
u_Gc_negative2.gml,negative,health outcomes,2,0.001755926,0.001755926,0.246857391
u_Gc_negative2.gml,negative,health problems,1,0.000877963,0,0.181542875
u_Gc_negative2.gml,negative,healthier children,1,0.000877963,0,0.221984019
u_Gc_negative2.gml,negative,healthy genes,1,0.000877963,0,0.218073904
u_Gc_negative2.gml,negative,healthy gut flora,1,0.000877963,0,0.218660012
u_Gc_negative2.gml,negative,healthy people,1,0.000877963,0,0.181542875
u_Gc_negative2.gml,negative,heavy metals,2,0.001755926,0.001520878,0.267936956
u_Gc_negative2.gml,negative,heightened emotion,2,0.001755926,0.001755926,0.203356543
u_Gc_negative2.gml,negative,heightened risk of narcolepsy,2,0.001755926,0.000367442,0.191718566
u_Gc_negative2.gml,negative,hepatitis B,9,0.007901668,0.012503437,0.243116329
u_Gc_negative2.gml,negative,hepatitis B vaccine,19,0.016681299,0.017976537,0.279715128
u_Gc_negative2.gml,negative,herd mentality,8,0.007023705,0.006035864,0.214178263
u_Gc_negative2.gml,negative,high fructose corn syrup,1,0.000877963,0,0.176808445
u_Gc_negative2.gml,negative,high price,1,0.000877963,0,0.181745652
u_Gc_negative2.gml,negative,high risk of autism,2,0.001755926,0,0.254014273
u_Gc_negative2.gml,negative,high risk of non-organic sleep disorder,2,0.001755926,0,0.254014273
u_Gc_negative2.gml,negative,high risk of speech disorder,2,0.001755926,0,0.254014273
u_Gc_negative2.gml,negative,higher doses,2,0.001755926,0.005258521,0.191718566
u_Gc_negative2.gml,negative,higher education,1,0.000877963,0,0.134776949
u_Gc_negative2.gml,negative,highly susceptible,3,0.002633889,1.88E-05,0.203793165
u_Gc_negative2.gml,negative,holocaust,5,0.004389816,0.005957237,0.253957637
u_Gc_negative2.gml,negative,homeopathy,1,0.000877963,0,0.218241042
u_Gc_negative2.gml,negative,hospital,1,0.000877963,0,0.136407186
u_Gc_negative2.gml,negative,hospitalization,1,0.000877963,0,0.185959184
u_Gc_negative2.gml,negative,house of cards,1,0.000877963,0,0.221595331
u_Gc_negative2.gml,negative,human DNA,2,0.001755926,0.000309754,0.205151297
u_Gc_negative2.gml,negative,human beings,1,0.000877963,0,0.217823676
u_Gc_negative2.gml,negative,human biology,4,0.003511853,0.000136769,0.250054885
u_Gc_negative2.gml,negative,human blood,4,0.003511853,0.001927946,0.209298052
u_Gc_negative2.gml,negative,human carcinogen,1,0.000877963,0,0.243012588
u_Gc_negative2.gml,negative,human rights,2,0.001755926,0.000251303,0.235768992
u_Gc_negative2.gml,negative,humanity,1,0.000877963,0,0.246750433
u_Gc_negative2.gml,negative,hundreds of thousands of dollars,2,0.001755926,7.71E-07,0.183148416
u_Gc_negative2.gml,negative,hydrolyzed porcine gelatin,3,0.002633889,0.00192384,0.19324737
u_Gc_negative2.gml,negative,idea,1,0.000877963,0,0.234942244
u_Gc_negative2.gml,negative,ideology,1,0.000877963,0,0.192789438
u_Gc_negative2.gml,negative,idiopathic thrombocytopenia purpura,1,0.000877963,0,0.21720061
u_Gc_negative2.gml,negative,"if a little is good, a lot must be better",1,0.000877963,0,0.216416492
u_Gc_negative2.gml,negative,ignorance of scientific facts,2,0.001755926,0,0.232543895
u_Gc_negative2.gml,negative,ignorant,1,0.000877963,0,0.173469388
u_Gc_negative2.gml,negative,illegal,1,0.000877963,0,0.151061008
u_Gc_negative2.gml,negative,illogical,2,0.001755926,0,0.173469388
u_Gc_negative2.gml,negative,immune system,2,0.001755926,0.001181312,0.264637546
u_Gc_negative2.gml,negative,immune system dysfunction,1,0.000877963,0,0.252382008
u_Gc_negative2.gml,negative,immune-system disruptor,1,0.000877963,0,0.243012588
u_Gc_negative2.gml,negative,immunity,9,0.007901668,0.005278307,0.271255061
u_Gc_negative2.gml,negative,immunization,3,0.002633889,0.001846937,0.226847242
u_Gc_negative2.gml,negative,immunization schedule,1,0.000877963,0,0.218618042
u_Gc_negative2.gml,negative,immunocompromised children,2,0.001755926,0.001755926,0.14799896
u_Gc_negative2.gml,negative,imprisonment,1,0.000877963,0,0.217823676
u_Gc_negative2.gml,negative,improved healthcare,1,0.000877963,0,0.263779528
u_Gc_negative2.gml,negative,improved living conditions,2,0.001755926,0,0.26574895
u_Gc_negative2.gml,negative,improved santitation,1,0.000877963,0,0.263779528
u_Gc_negative2.gml,negative,incidence,2,0.001755926,3.02E-05,0.219249278
u_Gc_negative2.gml,negative,incurable condition,2,0.001755926,0.000877192,0.144726811
u_Gc_negative2.gml,negative,independent reviews,4,0.003511853,0.000489609,0.234700185
u_Gc_negative2.gml,negative,independent vaccine advisory panels,1,0.000877963,0,0.232496428
u_Gc_negative2.gml,negative,individual doctors,1,0.000877963,0,0.219207082
u_Gc_negative2.gml,negative,individualized approach,2,0.001755926,0.001573177,0.228302265
u_Gc_negative2.gml,negative,industry,1,0.000877963,0,0.181774657
u_Gc_negative2.gml,negative,industry-funded findings,2,0.001755926,0.000123053,0.243272106
u_Gc_negative2.gml,negative,ineffective,1,0.000877963,0,0.263779528
u_Gc_negative2.gml,negative,ineffective flu vaccine,2,0.001755926,3.86E-07,0.209067548
u_Gc_negative2.gml,negative,inexpensive test,1,0.000877963,0,0.216498764
u_Gc_negative2.gml,negative,infant death,1,0.000877963,0,0.202273131
u_Gc_negative2.gml,negative,infant death after vaccination,6,0.005267779,0.002796121,0.2468039
u_Gc_negative2.gml,negative,infants,6,0.005267779,0.002545783,0.265873016
u_Gc_negative2.gml,negative,infectious diseases,6,0.005267779,0.008365978,0.27605429
u_Gc_negative2.gml,negative,inflammation of immune system,1,0.000877963,0,0.219841729
u_Gc_negative2.gml,negative,inflammatory adjuvant,1,0.000877963,0,0.220224285
u_Gc_negative2.gml,negative,influenza,2,0.001755926,0.003508767,0.213535808
u_Gc_negative2.gml,negative,informal,1,0.000877963,0,0.215924171
u_Gc_negative2.gml,negative,information,4,0.003511853,0.001436032,0.213056491
u_Gc_negative2.gml,negative,informed consent,21,0.018437226,0.048454655,0.284536598
u_Gc_negative2.gml,negative,initiatives that helped minorities,1,0.000877963,0,0.182094325
u_Gc_negative2.gml,negative,initiatives that helped the poor,1,0.000877963,0,0.182094325
u_Gc_negative2.gml,negative,injected,2,0.001755926,3.02E-05,0.245157124
u_Gc_negative2.gml,negative,injecting,1,0.000877963,0,0.201628607
u_Gc_negative2.gml,negative,injecting any substance,3,0.002633889,0.00351031,0.120874456
u_Gc_negative2.gml,negative,injecting children,2,0.001755926,3.09E-07,0.200210933
u_Gc_negative2.gml,negative,injecting mercury,1,0.000877963,0,0.195134487
u_Gc_negative2.gml,negative,injection of carcinogenic chemicals,2,0.001755926,0.001755926,0.197127034
u_Gc_negative2.gml,negative,injury,7,0.006145742,0.00378243,0.262502881
u_Gc_negative2.gml,negative,injury claims,1,0.000877963,0,0.187089356
u_Gc_negative2.gml,negative,intellectual bullies,1,0.000877963,0,0.202452897
u_Gc_negative2.gml,negative,intelligent questions,11,0.009657594,0.015352363,0.290487121
u_Gc_negative2.gml,negative,internet's truth-based alternative,1,0.000877963,0,0.155325242
u_Gc_negative2.gml,negative,intimidation,1,0.000877963,0,0.165914057
u_Gc_negative2.gml,negative,investigations,2,0.001755926,0.001755926,0.218282867
u_Gc_negative2.gml,negative,iron,1,0.000877963,0,0.170918367
u_Gc_negative2.gml,negative,irritable bowels,1,0.000877963,0,0.203138933
u_Gc_negative2.gml,negative,issue,1,0.000877963,0,0.153918919
u_Gc_negative2.gml,negative,job,3,0.002633889,0.007005806,0.184274389
u_Gc_negative2.gml,negative,lab results,3,0.002633889,2.65E-05,0.211004076
u_Gc_negative2.gml,negative,labor and delivery floor,1,0.000877963,0,0.202273131
u_Gc_negative2.gml,negative,larger campaign,4,0.003511853,0.00526315,0.155750034
u_Gc_negative2.gml,negative,laughing,1,0.000877963,0,0.169016175
u_Gc_negative2.gml,negative,lavish gifts,1,0.000877963,0,0.121831212
u_Gc_negative2.gml,negative,law,2,0.001755926,0.001755926,0.232591382
u_Gc_negative2.gml,negative,lawsuit,5,0.004389816,0.012896064,0.256473767
u_Gc_negative2.gml,negative,lawyer of Pandemrix victims,1,0.000877963,0,0.168991098
u_Gc_negative2.gml,negative,lead,2,0.001755926,0.001755926,0.197058824
u_Gc_negative2.gml,negative,learning disabilities,1,0.000877963,0,0.252382008
u_Gc_negative2.gml,negative,legal immunity,2,0.001755926,0.000369745,0.256762849
u_Gc_negative2.gml,negative,legal right,2,0.001755926,0.000392253,0.193575799
u_Gc_negative2.gml,negative,legality,1,0.000877963,0,0.170203228
u_Gc_negative2.gml,negative,legislators,2,0.001755926,4.22E-05,0.207732993
u_Gc_negative2.gml,negative,lemming society,5,0.004389816,0.010761768,0.224654832
u_Gc_negative2.gml,negative,letter to the editor,1,0.000877963,0,0.200246132
u_Gc_negative2.gml,negative,lies,9,0.007901668,0.010405214,0.273141487
u_Gc_negative2.gml,negative,lifelong condition,2,0.001755926,0.000877192,0.144726811
u_Gc_negative2.gml,negative,lifelong immunity,1,0.000877963,0,0.263779528
u_Gc_negative2.gml,negative,lifetime need,1,0.000877963,0,0.245262705
u_Gc_negative2.gml,negative,limb paralysis,1,0.000877963,0,0.20284951
u_Gc_negative2.gml,negative,line up,3,0.002633889,0.001345029,0.221767913
u_Gc_negative2.gml,negative,link,2,0.001755926,0,0.259749145
u_Gc_negative2.gml,negative,litigious,2,0.001755926,0.001755926,0.216006069
u_Gc_negative2.gml,negative,live viruses,1,0.000877963,0,0.21728348
u_Gc_negative2.gml,negative,live-virus vaccine,3,0.002633889,0.007009818,0.209915223
u_Gc_negative2.gml,negative,lives of children,1,0.000877963,0,0.242288875
u_Gc_negative2.gml,negative,lobbying,5,0.004389816,0.032421197,0.249179611
u_Gc_negative2.gml,negative,lobbyists,5,0.004389816,0.00045691,0.231175157
u_Gc_negative2.gml,negative,logic,1,0.000877963,0,0.149573211
u_Gc_negative2.gml,negative,loss of cognitive functions,1,0.000877963,0,0.200917269
u_Gc_negative2.gml,negative,loss of consciousness,2,0.001755926,0.000183607,0.19387234
u_Gc_negative2.gml,negative,loss of coordination,1,0.000877963,0,0.200917269
u_Gc_negative2.gml,negative,loss of language,1,0.000877963,0,0.200917269
u_Gc_negative2.gml,negative,lost earnings,1,0.000877963,0,0.153256189
u_Gc_negative2.gml,negative,low-level mercury poisoning,1,0.000877963,0,0.245262705
u_Gc_negative2.gml,negative,lung cancer,1,0.000877963,0,0.218073904
u_Gc_negative2.gml,negative,lung tissue,4,0.003511853,0.004065375,0.188669869
u_Gc_negative2.gml,negative,lupus,1,0.000877963,0,0.161537371
u_Gc_negative2.gml,negative,lymphatic cancer,1,0.000877963,0,0.218073904
u_Gc_negative2.gml,negative,lymphoma,1,0.000877963,0,0.203866118
u_Gc_negative2.gml,negative,mainstream media,40,0.035118525,0.062386652,0.307008086
u_Gc_negative2.gml,negative,male neonates,1,0.000877963,0,0.245262705
u_Gc_negative2.gml,negative,malnourishment,1,0.000877963,0,0.218241042
u_Gc_negative2.gml,negative,mandatory Health Law,1,0.000877963,0,0.186476752
u_Gc_negative2.gml,negative,mandatory vaccines,29,0.025460931,0.058323526,0.296923879
u_Gc_negative2.gml,negative,mantra of pharma-controlled press,1,0.000877963,0,0.191686301
u_Gc_negative2.gml,negative,market,1,0.000877963,0,0.219207082
u_Gc_negative2.gml,negative,market practices,1,0.000877963,0,0.206041968
u_Gc_negative2.gml,negative,market share,1,0.000877963,0,0.160807567
u_Gc_negative2.gml,negative,marketing,2,0.001755926,0.000772459,0.187273923
u_Gc_negative2.gml,negative,marketing vaccines to children,2,0.001755926,0,0.186905153
u_Gc_negative2.gml,negative,mass arrest,1,0.000877963,0,0.217823676
u_Gc_negative2.gml,negative,math,1,0.000877963,0,0.242288875
u_Gc_negative2.gml,negative,measles,22,0.019315189,0.044372738,0.27909826
u_Gc_negative2.gml,negative,measles antibodies,1,0.000877963,0,0.202524893
u_Gc_negative2.gml,negative,measles cases,16,0.01404741,0.018787075,0.248256321
u_Gc_negative2.gml,negative,measles complications,1,0.000877963,0,0.159367567
u_Gc_negative2.gml,negative,measles cycle,3,0.002633889,2.72E-05,0.245209903
u_Gc_negative2.gml,negative,measles data,1,0.000877963,0,0.165986593
u_Gc_negative2.gml,negative,measles decline,7,0.006145742,0.009861399,0.248472949
u_Gc_negative2.gml,negative,measles increase,1,0.000877963,0,0.19891722
u_Gc_negative2.gml,negative,measles mortality,21,0.018437226,0.025297163,0.233736918
u_Gc_negative2.gml,negative,measles outbreak,1,0.000877963,0,0.186751927
u_Gc_negative2.gml,negative,measles rate,1,0.000877963,0,0.19891722
u_Gc_negative2.gml,negative,measles recovery period,1,0.000877963,0,0.242288875
u_Gc_negative2.gml,negative,measles vaccine,7,0.006145742,0.005671836,0.244578055
u_Gc_negative2.gml,negative,medical associations,1,0.000877963,0,0.189738464
u_Gc_negative2.gml,negative,medical care,2,0.001755926,6.17E-07,0.184036193
u_Gc_negative2.gml,negative,medical dictatorship,2,0.001755926,0,0.225187821
u_Gc_negative2.gml,negative,medical ethics,1,0.000877963,0,0.235039208
u_Gc_negative2.gml,negative,medical fraud,1,0.000877963,0,0.246750433
u_Gc_negative2.gml,negative,medical genocide,2,0.001755926,0.001755926,0.217366412
u_Gc_negative2.gml,negative,medical guidelines,1,0.000877963,0,0.217823676
u_Gc_negative2.gml,negative,medical holocaust,2,0.001755926,0.000549988,0.234169408
u_Gc_negative2.gml,negative,medical license,1,0.000877963,0,0.232496428
u_Gc_negative2.gml,negative,medical police state,2,0.001755926,0,0.225143309
u_Gc_negative2.gml,negative,medical trade associations,4,0.003511853,3.53E-05,0.223552502
u_Gc_negative2.gml,negative,medications,1,0.000877963,0,0.223596388
u_Gc_negative2.gml,negative,member of the lunatic fringe,1,0.000877963,0,0.181832695
u_Gc_negative2.gml,negative,members of the herd,1,0.000877963,0,0.181832695
u_Gc_negative2.gml,negative,mental function,1,0.000877963,0,0.206790123
u_Gc_negative2.gml,negative,mental illness,1,0.000877963,0,0.206790123
u_Gc_negative2.gml,negative,mentally challenged,3,0.002633889,0.00351031,0.264024108
u_Gc_negative2.gml,negative,mercury,38,0.033362599,0.062865773,0.324501425
u_Gc_negative2.gml,negative,mercury based preservative,1,0.000877963,0,0.243012588
u_Gc_negative2.gml,negative,mercury is safe,2,0.001755926,0,0.232543895
u_Gc_negative2.gml,negative,metal compounds,1,0.000877963,0,0.243012588
u_Gc_negative2.gml,negative,methylfolate,1,0.000877963,0,0.158878505
u_Gc_negative2.gml,negative,military records,4,0.003511853,0.00353276,0.209876543
u_Gc_negative2.gml,negative,millions of dollars,4,0.003511853,0.023802613,0.203720265
u_Gc_negative2.gml,negative,mindless,1,0.000877963,0,0.176425031
u_Gc_negative2.gml,negative,misguided notion,1,0.000877963,0,0.201628607
u_Gc_negative2.gml,negative,mistake,2,0.001755926,0,0.219164903
u_Gc_negative2.gml,negative,mitochondrial damage,1,0.000877963,0,0.195805398
u_Gc_negative2.gml,negative,modern medicine,2,0.001755926,0.001755926,0.222070579
u_Gc_negative2.gml,negative,modus operandi,4,0.003511853,0.003585828,0.198882486
u_Gc_negative2.gml,negative,monkey kidney cells,2,0.001755926,0,0.223552502
u_Gc_negative2.gml,negative,monosodium glutamate,15,0.013169447,0.017265562,0.281721494
u_Gc_negative2.gml,negative,monster under the bed,1,0.000877963,0,0.189485942
u_Gc_negative2.gml,negative,more health,2,0.001755926,0,0.221984019
u_Gc_negative2.gml,negative,more severe autism,1,0.000877963,0,0.263779528
u_Gc_negative2.gml,negative,mothers,4,0.003511853,0.004865485,0.228990752
u_Gc_negative2.gml,negative,multi-dose vaccine,1,0.000877963,0,0.209915223
u_Gc_negative2.gml,negative,multi-dose vaccines,1,0.000877963,0,0.245051635
u_Gc_negative2.gml,negative,multi-dose vials,2,0.001755926,0,0.243116329
u_Gc_negative2.gml,negative,multiple sclerosis,1,0.000877963,0,0.211082283
u_Gc_negative2.gml,negative,mumps vaccine,4,0.003511853,0.001544437,0.230847183
u_Gc_negative2.gml,negative,mutagen,1,0.000877963,0,0.243012588
u_Gc_negative2.gml,negative,myelin,1,0.000877963,0,0.218618042
u_Gc_negative2.gml,negative,narcolepsy,12,0.010535558,0.023714841,0.260640732
u_Gc_negative2.gml,negative,national news headlines,1,0.000877963,0,0.203138933
u_Gc_negative2.gml,negative,national security,1,0.000877963,0,0.144067797
u_Gc_negative2.gml,negative,national vaccination policy,3,0.002633889,0.00351031,0.219375963
u_Gc_negative2.gml,negative,nausea,1,0.000877963,0,0.187089356
u_Gc_negative2.gml,negative,necessary,1,0.000877963,0,0.218576089
u_Gc_negative2.gml,negative,neomycin,1,0.000877963,0,0.189612119
u_Gc_negative2.gml,negative,neonatal infection,1,0.000877963,0,0.252382008
u_Gc_negative2.gml,negative,nervous system,2,0.001755926,3.02E-05,0.245157124
u_Gc_negative2.gml,negative,neurological damage,7,0.006145742,0.009377902,0.26359639
u_Gc_negative2.gml,negative,neurological disorders,5,0.004389816,0.000439436,0.261538462
u_Gc_negative2.gml,negative,neurotoxic,4,0.003511853,2.13E-05,0.256070144
u_Gc_negative2.gml,negative,neurotoxin,9,0.007901668,0.006521358,0.264637546
u_Gc_negative2.gml,negative,neurotoxins,1,0.000877963,0,0.263779528
u_Gc_negative2.gml,negative,new viruses,1,0.000877963,0,0.181427206
u_Gc_negative2.gml,negative,newborn boys,2,0.001755926,0,0.247178819
u_Gc_negative2.gml,negative,newborns,1,0.000877963,0,0.218618042
u_Gc_negative2.gml,negative,nobody,1,0.000877963,0,0.196514838
u_Gc_negative2.gml,negative,non-adversarial,1,0.000877963,0,0.215924171
u_Gc_negative2.gml,negative,non-profit charity,2,0.001755926,8.82E-05,0.189328457
u_Gc_negative2.gml,negative,normal behavior,1,0.000877963,0,0.213816407
u_Gc_negative2.gml,negative,normal life,1,0.000877963,0,0.252382008
u_Gc_negative2.gml,negative,number of measles cases,1,0.000877963,0,0.242288875
u_Gc_negative2.gml,negative,number of recommended shots,3,0.002633889,0.00351031,0.252605899
u_Gc_negative2.gml,negative,number of shots,1,0.000877963,0,0.223860063
u_Gc_negative2.gml,negative,number of vaccines,1,0.000877963,0,0.217117804
u_Gc_negative2.gml,negative,numbers,1,0.000877963,0,0.245262705
u_Gc_negative2.gml,negative,nurse,1,0.000877963,0,0.189928297
u_Gc_negative2.gml,negative,nursing school at Baker College,2,0.001755926,0.00049917,0.190309106
u_Gc_negative2.gml,negative,nutrition-lacking food,2,0.001755926,0.001755926,0.21720061
u_Gc_negative2.gml,negative,obedient,1,0.000877963,0,0.234942244
u_Gc_negative2.gml,negative,obey the government,1,0.000877963,0,0.183472938
u_Gc_negative2.gml,negative,oil of oregano,1,0.000877963,0,0.179285377
u_Gc_negative2.gml,negative,omitting deaths,1,0.000877963,0,0.224168471
u_Gc_negative2.gml,negative,one specific age range,1,0.000877963,0,0.173495811
u_Gc_negative2.gml,negative,operation,1,0.000877963,0,0.173919682
u_Gc_negative2.gml,negative,organic,1,0.000877963,0,0.178470699
u_Gc_negative2.gml,negative,other side,1,0.000877963,0,0.200246132
u_Gc_negative2.gml,negative,outbreak,1,0.000877963,0,0.186751927
u_Gc_negative2.gml,negative,outrageous,1,0.000877963,0,0.189485942
u_Gc_negative2.gml,negative,over-vaccination,2,0.001755926,3.86E-07,0.209067548
u_Gc_negative2.gml,negative,oxymoron,1,0.000877963,0,0.216457621
u_Gc_negative2.gml,negative,pack of lemmings,1,0.000877963,0,0.176425031
u_Gc_negative2.gml,negative,paid damages,1,0.000877963,0,0.202596941
u_Gc_negative2.gml,negative,pain,2,0.001755926,8.63E-05,0.207430341
u_Gc_negative2.gml,negative,pain and suffering,2,0.001755926,0.001813093,0.20634058
u_Gc_negative2.gml,negative,painful skin rashes,1,0.000877963,0,0.1807076
u_Gc_negative2.gml,negative,pandemic H1N1 swine flu,4,0.003511853,0.004403111,0.273535062
u_Gc_negative2.gml,negative,pandemic H1N1 swine flu vaccine,21,0.018437226,0.023295879,0.277398928
u_Gc_negative2.gml,negative,panel of experts,1,0.000877963,0,0.199964888
u_Gc_negative2.gml,negative,panic,1,0.000877963,0,0.195268301
u_Gc_negative2.gml,negative,paralysis,1,0.000877963,0,0.182269163
u_Gc_negative2.gml,negative,parent's right,2,0.001755926,0,0.252437943
u_Gc_negative2.gml,negative,parent-reported cases,1,0.000877963,0,0.245262705
u_Gc_negative2.gml,negative,parental choice,1,0.000877963,0,0.235039208
u_Gc_negative2.gml,negative,parental consent,1,0.000877963,0,0.235039208
u_Gc_negative2.gml,negative,parents,19,0.016681299,0.027061835,0.253505453
u_Gc_negative2.gml,negative,parents of unvaccinated children,1,0.000877963,0,0.246750433
u_Gc_negative2.gml,negative,parents of vaccine-injured children,5,0.004389816,0.002941847,0.265810968
u_Gc_negative2.gml,negative,parents who know that vaccines are not safe,1,0.000877963,0,0.223992134
u_Gc_negative2.gml,negative,partial facial paralysis,1,0.000877963,0,0.20284951
u_Gc_negative2.gml,negative,partners,1,0.000877963,0,0.173390166
u_Gc_negative2.gml,negative,pathogens,1,0.000877963,0,0.168192558
u_Gc_negative2.gml,negative,patients,3,0.002633889,0.002902172,0.23833438
u_Gc_negative2.gml,negative,paying bribes,1,0.000877963,0,0.224168471
u_Gc_negative2.gml,negative,payment,1,0.000877963,0,0.192496197
u_Gc_negative2.gml,negative,pediatric market,1,0.000877963,0,0.179936809
u_Gc_negative2.gml,negative,pediatrics instructor,1,0.000877963,0,0.173840049
u_Gc_negative2.gml,negative,peer bullying,1,0.000877963,0,0.145225041
u_Gc_negative2.gml,negative,people,21,0.018437226,0.047392002,0.278416035
u_Gc_negative2.gml,negative,personal exemption,1,0.000877963,0,0.206041968
u_Gc_negative2.gml,negative,personal financial stake,1,0.000877963,0,0.206752587
u_Gc_negative2.gml,negative,pertussis vaccine,2,0.001755926,0,0.216416492
u_Gc_negative2.gml,negative,petitioner-friendly,1,0.000877963,0,0.215924171
u_Gc_negative2.gml,negative,pharma-controlled U.S. media,1,0.000877963,0,0.18025004
u_Gc_negative2.gml,negative,pharma-controlled lamestream media,1,0.000877963,0,0.18025004
u_Gc_negative2.gml,negative,pharma-controlled press,5,0.004389816,0.002190636,0.214178263
u_Gc_negative2.gml,negative,pharmaceutical companies,30,0.026338894,0.055248299,0.288866345
u_Gc_negative2.gml,negative,pharmaceutical profits,1,0.000877963,0,0.21720061
u_Gc_negative2.gml,negative,pharmacies,1,0.000877963,0,0.180050585
u_Gc_negative2.gml,negative,philosophical exemption,1,0.000877963,0,0.206041968
u_Gc_negative2.gml,negative,phthalates,2,0.001755926,0,0.245315529
u_Gc_negative2.gml,negative,piece of evidence,1,0.000877963,0,0.227936762
u_Gc_negative2.gml,negative,pig bones,1,0.000877963,0,0.143704264
u_Gc_negative2.gml,negative,pig gelatin,1,0.000877963,0,0.201236749
u_Gc_negative2.gml,negative,pig skin,1,0.000877963,0,0.143704264
u_Gc_negative2.gml,negative,placebo,1,0.000877963,0,0.23301964
u_Gc_negative2.gml,negative,pneumonia,2,0.001755926,0.002987812,0.265192084
u_Gc_negative2.gml,negative,pock formation,1,0.000877963,0,0.134617657
u_Gc_negative2.gml,negative,poison picked,1,0.000877963,0,0.217823676
u_Gc_negative2.gml,negative,poisoning children,4,0.003511853,0.003508767,0.229961639
u_Gc_negative2.gml,negative,polio vaccine,12,0.010535558,0.009800969,0.256012587
u_Gc_negative2.gml,negative,politicians,7,0.006145742,0.013250774,0.202165424
