name,sentiment,node,degree,deg cent,bet cent,clo cent,eigen cent,central
u_Gc_negative2.gml,negative,criminal,2,0.001755926,0.001755926,0.242391998,0.039797913,N
u_Gc_negative2.gml,negative,genetic screening,3,0.002633889,0,0.246323529,0.039616171,N
u_Gc_negative2.gml,negative,profits,6,0.005267779,0.010860705,0.236847577,0.039373205,N
u_Gc_negative2.gml,negative,injected,2,0.001755926,3.02E-05,0.245157124,0.039072544,N
u_Gc_negative2.gml,negative,nervous system,2,0.001755926,3.02E-05,0.245157124,0.039072544,N
u_Gc_negative2.gml,negative,Food and Drug Administration Modernization Act,2,0.001755926,0.000129924,0.24804007,0.039041425,N
u_Gc_negative2.gml,negative,independent reviews,4,0.003511853,0.000489609,0.234700185,0.038991209,N
u_Gc_negative2.gml,negative,facts,2,0.001755926,0.000222384,0.236995422,0.038895338,N
u_Gc_negative2.gml,negative,freedom of choice,2,0.001755926,0.001859111,0.246964441,0.038838416,N
u_Gc_negative2.gml,negative,Bruesewitz v. Wyeth,2,0.001755926,0.003508767,0.246964441,0.038812995,N
u_Gc_negative2.gml,negative,black lives matter,1,0.000877963,0,0.242288875,0.038721415,N
u_Gc_negative2.gml,negative,CDC scientific fraud,1,0.000877963,0,0.242288875,0.038721415,N
u_Gc_negative2.gml,negative,lives of children,1,0.000877963,0,0.242288875,0.038721415,N
u_Gc_negative2.gml,negative,math,1,0.000877963,0,0.242288875,0.038721415,N
u_Gc_negative2.gml,negative,measles recovery period,1,0.000877963,0,0.242288875,0.038721415,N
u_Gc_negative2.gml,negative,number of measles cases,1,0.000877963,0,0.242288875,0.038721415,N
u_Gc_negative2.gml,negative,population growth,1,0.000877963,0,0.242288875,0.038721415,N
u_Gc_negative2.gml,negative,vaccine adverse reactions,1,0.000877963,0,0.242288875,0.038721415,N
u_Gc_negative2.gml,negative,Every Child by Two,2,0.001755926,0.001755926,0.246857391,0.03862413,N
u_Gc_negative2.gml,negative,exemptions,2,0.001755926,0.001755926,0.246857391,0.03862413,N
u_Gc_negative2.gml,negative,health outcomes,2,0.001755926,0.001755926,0.246857391,0.03862413,N
u_Gc_negative2.gml,negative,alzheimer's,3,0.002633889,0.001200746,0.248148148,0.038200762,N
u_Gc_negative2.gml,negative,detoxification,2,0.001755926,0,0.247608696,0.038148446,N
u_Gc_negative2.gml,negative,harassment,7,0.006145742,0.006744856,0.237192836,0.03810225,N
u_Gc_negative2.gml,negative,convenience,1,0.000877963,0,0.246750433,0.037551993,N
u_Gc_negative2.gml,negative,criminal side,1,0.000877963,0,0.246750433,0.037551993,N
u_Gc_negative2.gml,negative,deceitful social engineering,1,0.000877963,0,0.246750433,0.037551993,N
u_Gc_negative2.gml,negative,financial collusion,1,0.000877963,0,0.246750433,0.037551993,N
u_Gc_negative2.gml,negative,fraudulent,1,0.000877963,0,0.246750433,0.037551993,N
u_Gc_negative2.gml,negative,generation of children,1,0.000877963,0,0.246750433,0.037551993,N
u_Gc_negative2.gml,negative,humanity,1,0.000877963,0,0.246750433,0.037551993,N
u_Gc_negative2.gml,negative,medical fraud,1,0.000877963,0,0.246750433,0.037551993,N
u_Gc_negative2.gml,negative,parents of unvaccinated children,1,0.000877963,0,0.246750433,0.037551993,N
u_Gc_negative2.gml,negative,vulnerable,1,0.000877963,0,0.246750433,0.037551993,N
u_Gc_negative2.gml,negative,sanctions,6,0.005267779,0.003334916,0.236798337,0.036284605,N
u_Gc_negative2.gml,negative,vaccine agenda,3,0.002633889,0.002652065,0.245845025,0.035373372,N
u_Gc_negative2.gml,negative,African American males,2,0.001755926,0,0.245845025,0.034464251,N
u_Gc_negative2.gml,negative,U.S. government,2,0.001755926,0.003508767,0.245262705,0.034069714,N
u_Gc_negative2.gml,negative,proof,2,0.001755926,0.001755926,0.245157124,0.033880899,N
u_Gc_negative2.gml,negative,safe form of mercury,2,0.001755926,0.001755926,0.245157124,0.033880899,N
u_Gc_negative2.gml,negative,vaccine injury reporting system,3,0.002633889,0.001094195,0.236749117,0.033807115,N
u_Gc_negative2.gml,negative,environmental chemicals,2,0.001755926,0,0.245315529,0.0332076,N
u_Gc_negative2.gml,negative,phthalates,2,0.001755926,0,0.245315529,0.0332076,N
u_Gc_negative2.gml,negative,children with severe ASDs,1,0.000877963,0,0.245051635,0.032833874,N
u_Gc_negative2.gml,negative,glutathione levels,1,0.000877963,0,0.245051635,0.032833874,N
u_Gc_negative2.gml,negative,multi-dose vaccines,1,0.000877963,0,0.245051635,0.032833874,N
u_Gc_negative2.gml,negative,pro-vaccination,8,0.007023705,0.007824597,0.230287101,0.032820589,N
u_Gc_negative2.gml,negative,real risks,2,0.001755926,0.000525788,0.23655244,0.032244392,N
u_Gc_negative2.gml,negative,poisoning children,4,0.003511853,0.003508767,0.229961639,0.032089244,N
u_Gc_negative2.gml,negative,rates,2,0.001755926,0.002450758,0.246057464,0.031983407,N
u_Gc_negative2.gml,negative,lobbyists,5,0.004389816,0.00045691,0.231175157,0.031474813,N
u_Gc_negative2.gml,negative,exposures,2,0.001755926,0.001755926,0.245368376,0.031123868,N
u_Gc_negative2.gml,negative,electromagnetic fields,1,0.000877963,0,0.245262705,0.030078965,N
u_Gc_negative2.gml,negative,endotoxins,1,0.000877963,0,0.245262705,0.030078965,N
u_Gc_negative2.gml,negative,extreme challenges,1,0.000877963,0,0.245262705,0.030078965,N
u_Gc_negative2.gml,negative,lifetime need,1,0.000877963,0,0.245262705,0.030078965,N
u_Gc_negative2.gml,negative,low-level mercury poisoning,1,0.000877963,0,0.245262705,0.030078965,N
u_Gc_negative2.gml,negative,male neonates,1,0.000877963,0,0.245262705,0.030078965,N
u_Gc_negative2.gml,negative,numbers,1,0.000877963,0,0.245262705,0.030078965,N
u_Gc_negative2.gml,negative,parent-reported cases,1,0.000877963,0,0.245262705,0.030078965,N
u_Gc_negative2.gml,negative,rate,1,0.000877963,0,0.245262705,0.030078965,N
u_Gc_negative2.gml,negative,vaccinated children,11,0.009657594,0.010808249,0.229590808,0.029722228,N
u_Gc_negative2.gml,negative,mumps vaccine,4,0.003511853,0.001544437,0.230847183,0.029718972,N
u_Gc_negative2.gml,negative,criminal conspiracy,2,0.001755926,0.000140902,0.235039208,0.028968946,N
u_Gc_negative2.gml,negative,government partnership with Big Pharma,4,0.003511853,0.004030717,0.238784067,0.028926841,N
u_Gc_negative2.gml,negative,professional liars,2,0.001755926,0.000393137,0.236160066,0.028833133,N
u_Gc_negative2.gml,negative,sellout editors,2,0.001755926,0.000393137,0.236160066,0.028833133,N
u_Gc_negative2.gml,negative,denial,2,0.001755926,0.000203137,0.235281967,0.028776992,N
u_Gc_negative2.gml,negative,cancer viruses,5,0.004389816,0.003546888,0.225321464,0.028496525,N
u_Gc_negative2.gml,negative,genetics,2,0.001755926,0.00090938,0.236209042,0.028458907,N
u_Gc_negative2.gml,negative,Baker College nursing school instructors,6,0.005267779,0.00483737,0.226802071,0.028354198,N
u_Gc_negative2.gml,negative,vaccines are effective,2,0.001755926,0.000197873,0.235039208,0.028239779,N
u_Gc_negative2.gml,negative,toxins,10,0.008779631,0.022088251,0.221767913,0.02815581,N
u_Gc_negative2.gml,negative,wrong doing,3,0.002633889,0.00205793,0.234121274,0.028053013,N
u_Gc_negative2.gml,negative,ignorance of scientific facts,2,0.001755926,0,0.232543895,0.02671179,N
u_Gc_negative2.gml,negative,mercury is safe,2,0.001755926,0,0.232543895,0.02671179,N
u_Gc_negative2.gml,negative,medical holocaust,2,0.001755926,0.000549988,0.234169408,0.026335198,N
u_Gc_negative2.gml,negative,anti-vaccination,10,0.008779631,0.019294535,0.222200546,0.026328672,N
u_Gc_negative2.gml,negative,fear,1,0.000877963,0,0.234942244,0.02631876,N
u_Gc_negative2.gml,negative,idea,1,0.000877963,0,0.234942244,0.02631876,N
u_Gc_negative2.gml,negative,obedient,1,0.000877963,0,0.234942244,0.02631876,N
u_Gc_negative2.gml,negative,revenues,1,0.000877963,0,0.234942244,0.02631876,N
u_Gc_negative2.gml,negative,whooping cough,1,0.000877963,0,0.234942244,0.02631876,N
u_Gc_negative2.gml,negative,alternative media,6,0.005267779,0.015138113,0.225143309,0.026246101,N
u_Gc_negative2.gml,negative,Robert F. Kennedy Jr.,8,0.007023705,0.009240775,0.222591362,0.026226383,N
u_Gc_negative2.gml,negative,adults,3,0.002633889,3.60E-05,0.22150914,0.026069114,N
u_Gc_negative2.gml,negative,family member,3,0.002633889,3.60E-05,0.22150914,0.026069114,N
u_Gc_negative2.gml,negative,Vaccine Injury Compensation Fund,5,0.004389816,0.002689743,0.223552502,0.026062861,N
u_Gc_negative2.gml,negative,patients,3,0.002633889,0.002902172,0.23833438,0.025903683,N
u_Gc_negative2.gml,negative,Bush Administration,2,0.001755926,6.31E-05,0.225992063,0.025735733,N
u_Gc_negative2.gml,negative,advertised,1,0.000877963,0,0.23301964,0.025700761,N
u_Gc_negative2.gml,negative,control group,1,0.000877963,0,0.23301964,0.025700761,N
u_Gc_negative2.gml,negative,flu-related deaths,1,0.000877963,0,0.23301964,0.025700761,N
u_Gc_negative2.gml,negative,flu-related doctor visits,1,0.000877963,0,0.23301964,0.025700761,N
u_Gc_negative2.gml,negative,flu-related hospitalizations,1,0.000877963,0,0.23301964,0.025700761,N
u_Gc_negative2.gml,negative,placebo,1,0.000877963,0,0.23301964,0.025700761,N
u_Gc_negative2.gml,negative,risk of pneumonia,1,0.000877963,0,0.23301964,0.025700761,N
u_Gc_negative2.gml,negative,solid evidence,1,0.000877963,0,0.23301964,0.025700761,N
u_Gc_negative2.gml,negative,shingles,7,0.006145742,0.007227737,0.220522749,0.025660741,N
u_Gc_negative2.gml,negative,aborted baby,5,0.004389816,0.007521603,0.23207009,0.025467891,N
u_Gc_negative2.gml,negative,health insurance,3,0.002633889,0.002001881,0.230893979,0.02526925,N
u_Gc_negative2.gml,negative,law,2,0.001755926,0.001755926,0.232591382,0.024936712,N
u_Gc_negative2.gml,negative,vaccine science,2,0.001755926,0.001755926,0.232591382,0.024936712,N
u_Gc_negative2.gml,negative,statistically acceptable collateral damage,2,0.001755926,0.000478631,0.233449477,0.024901931,N
u_Gc_negative2.gml,negative,mothers,4,0.003511853,0.004865485,0.228990752,0.024349357,N
u_Gc_negative2.gml,negative,Andrew Wakefield,1,0.000877963,0,0.232496428,0.023904488,N
u_Gc_negative2.gml,negative,compassion,1,0.000877963,0,0.232496428,0.023904488,N
u_Gc_negative2.gml,negative,delusional,1,0.000877963,0,0.232496428,0.023904488,N
u_Gc_negative2.gml,negative,independent vaccine advisory panels,1,0.000877963,0,0.232496428,0.023904488,N
u_Gc_negative2.gml,negative,medical license,1,0.000877963,0,0.232496428,0.023904488,N
u_Gc_negative2.gml,negative,respect,1,0.000877963,0,0.232496428,0.023904488,N
u_Gc_negative2.gml,negative,vaccine consent forms,1,0.000877963,0,0.232496428,0.023904488,N
u_Gc_negative2.gml,negative,CDC and Big Pharma,3,0.002633889,0.000116276,0.223202038,0.023782167,N
u_Gc_negative2.gml,negative,serious reactions,5,0.004389816,0.003624042,0.228393824,0.023693485,N
u_Gc_negative2.gml,negative,Surgeon General Vivek Murthy,9,0.007901668,0.007682893,0.22917505,0.023530953,N
u_Gc_negative2.gml,negative,violation of basic human rights,2,0.001755926,0.006152398,0.231739573,0.023025676,N
u_Gc_negative2.gml,negative,U.S. citizens,2,0.001755926,0.000225089,0.225054337,0.022716693,N
u_Gc_negative2.gml,negative,prejudice,6,0.005267779,0.007939734,0.225410647,0.022604974,N
u_Gc_negative2.gml,negative,Senate hearing,2,0.001755926,0.000455612,0.230800405,0.022453735,N
u_Gc_negative2.gml,negative,human rights,2,0.001755926,0.000251303,0.235768992,0.022312209,N
u_Gc_negative2.gml,negative,government propaganda,4,0.003511853,0.002957672,0.230893979,0.022287789,N
u_Gc_negative2.gml,negative,unvaccinated children,7,0.006145742,0.002540965,0.221293958,0.022114737,N
u_Gc_negative2.gml,negative,medical trade associations,4,0.003511853,3.53E-05,0.223552502,0.021589317,N
u_Gc_negative2.gml,negative,discrimination,5,0.004389816,0.006183808,0.225321464,0.021516269,N
u_Gc_negative2.gml,negative,genetic testing,4,0.003511853,0.00351031,0.22917505,0.021442238,N
u_Gc_negative2.gml,negative,False Claims Act,3,0.002633889,0,0.226711783,0.02134255,N
u_Gc_negative2.gml,negative,seizures,4,0.003511853,0.003171019,0.225098814,0.02126042,N
u_Gc_negative2.gml,negative,National Vaccine Information Center,5,0.004389816,0.002021454,0.233306022,0.021102469,N
u_Gc_negative2.gml,negative,monkey kidney cells,2,0.001755926,0,0.223552502,0.021016816,N
u_Gc_negative2.gml,negative,conversation about vaccination,3,0.002633889,3.14E-05,0.22090768,0.020554902,N
u_Gc_negative2.gml,negative,vaccine court,12,0.010535558,0.022867126,0.213096352,0.020515429,N
u_Gc_negative2.gml,negative,altered DNA material,1,0.000877963,0,0.230194018,0.020268367,N
u_Gc_negative2.gml,negative,genetically-modified human albumin,1,0.000877963,0,0.230194018,0.020268367,N
u_Gc_negative2.gml,negative,squalene,1,0.000877963,0,0.230194018,0.020268367,N
u_Gc_negative2.gml,negative,toxicity,1,0.000877963,0,0.230194018,0.020268367,N
u_Gc_negative2.gml,negative,California's vaccine violence,1,0.000877963,0,0.235039208,0.020230281,N
u_Gc_negative2.gml,negative,controversial,1,0.000877963,0,0.235039208,0.020230281,N
u_Gc_negative2.gml,negative,medical ethics,1,0.000877963,0,0.235039208,0.020230281,N
u_Gc_negative2.gml,negative,parental choice,1,0.000877963,0,0.235039208,0.020230281,N
u_Gc_negative2.gml,negative,parental consent,1,0.000877963,0,0.235039208,0.020230281,N
u_Gc_negative2.gml,negative,remove heavy metals,1,0.000877963,0,0.235039208,0.020230281,N
u_Gc_negative2.gml,negative,UK government,3,0.002633889,0.004215006,0.218450326,0.020189518,N
u_Gc_negative2.gml,negative,Norwegian health authorities,2,0.001755926,4.80E-05,0.222157207,0.020120195,N
u_Gc_negative2.gml,negative,Alysia Osoff,6,0.005267779,0.00627205,0.210380495,0.019776752,N
u_Gc_negative2.gml,negative,vaccine-related adverse outcomes,5,0.004389816,0.004466213,0.222852671,0.019745875,N
u_Gc_negative2.gml,negative,benefits of drug,1,0.000877963,0,0.224168471,0.019641707,N
u_Gc_negative2.gml,negative,covering up deaths,1,0.000877963,0,0.224168471,0.019641707,N
u_Gc_negative2.gml,negative,covering up side effects,1,0.000877963,0,0.224168471,0.019641707,N
u_Gc_negative2.gml,negative,denying responsibility,1,0.000877963,0,0.224168471,0.019641707,N
u_Gc_negative2.gml,negative,falsifying drug study results,1,0.000877963,0,0.224168471,0.019641707,N
u_Gc_negative2.gml,negative,Homeland Security Bill,1,0.000877963,0,0.224168471,0.019641707,N
u_Gc_negative2.gml,negative,omitting deaths,1,0.000877963,0,0.224168471,0.019641707,N
u_Gc_negative2.gml,negative,paying bribes,1,0.000877963,0,0.224168471,0.019641707,N
u_Gc_negative2.gml,negative,questionable ethical practices,1,0.000877963,0,0.224168471,0.019641707,N
u_Gc_negative2.gml,negative,truth,4,0.003511853,0.001855762,0.221595331,0.019626204,N
u_Gc_negative2.gml,negative,ethical track record,4,0.003511853,0.000179931,0.22146607,0.019542377,N
u_Gc_negative2.gml,negative,immunization,3,0.002633889,0.001846937,0.226847242,0.019532182,N
u_Gc_negative2.gml,negative,disclosure,1,0.000877963,0,0.228990752,0.01938589,N
u_Gc_negative2.gml,negative,genetic counseling,1,0.000877963,0,0.228990752,0.01938589,N
u_Gc_negative2.gml,negative,government healthcare reform,1,0.000877963,0,0.228990752,0.01938589,N
u_Gc_negative2.gml,negative,violation of Hippocratic Oath,1,0.000877963,0,0.228990752,0.01938589,N
u_Gc_negative2.gml,negative,big Ag,3,0.002633889,0.000597432,0.229405841,0.018900667,N
u_Gc_negative2.gml,negative,food supply,3,0.002633889,0.000597432,0.229405841,0.018900667,N
u_Gc_negative2.gml,negative,questions,3,0.002633889,0.001950207,0.229498287,0.018740248,N
u_Gc_negative2.gml,negative,coercion methods,4,0.003511853,0.003431805,0.213977081,0.018701438,N
u_Gc_negative2.gml,negative,lemming society,5,0.004389816,0.010761768,0.224654832,0.018464067,N
u_Gc_negative2.gml,negative,protection,2,0.001755926,0.000264983,0.221122112,0.01840402,N
u_Gc_negative2.gml,negative,Pandemrix,9,0.007901668,0.012036151,0.208188631,0.018323416,N
u_Gc_negative2.gml,negative,fever,3,0.002633889,0.010894699,0.225232351,0.018135057,N
u_Gc_negative2.gml,negative,genetically susceptible adults,3,0.002633889,0.00247477,0.227118644,0.017816953,N
u_Gc_negative2.gml,negative,CDC study,2,0.001755926,0.00045538,0.228760795,0.017671985,N
u_Gc_negative2.gml,negative,incidence,2,0.001755926,3.02E-05,0.219249278,0.017569852,N
u_Gc_negative2.gml,negative,change in attitude,2,0.001755926,0.001936708,0.2227655,0.017529036,N
u_Gc_negative2.gml,negative,pharma-controlled press,5,0.004389816,0.002190636,0.214178263,0.017293608,N
u_Gc_negative2.gml,negative,Tdap vaccine,4,0.003511853,0.000639245,0.213575848,0.01710379,N
u_Gc_negative2.gml,negative,scary,2,0.001755926,0.001222092,0.221940764,0.017036304,N
u_Gc_negative2.gml,negative,antibodies,4,0.003511853,0.000985144,0.224389283,0.016958554,N
u_Gc_negative2.gml,negative,blanket statement,2,0.001755926,0.001755926,0.228028028,0.016886845,N
u_Gc_negative2.gml,negative,American Nursing Association's Code of Ethics,2,0.001755926,0.000977563,0.224256743,0.016871366,N
u_Gc_negative2.gml,negative,risks,2,0.001755926,6.17E-05,0.221724742,0.016846966,N
u_Gc_negative2.gml,negative,line up,3,0.002633889,0.001345029,0.221767913,0.016794537,N
u_Gc_negative2.gml,negative,modern medicine,2,0.001755926,0.001755926,0.222070579,0.016711422,N
u_Gc_negative2.gml,negative,Prevnar,2,0.001755926,0.001755926,0.222070579,0.016711422,N
u_Gc_negative2.gml,negative,individualized approach,2,0.001755926,0.001573177,0.228302265,0.016640617,N
u_Gc_negative2.gml,negative,children with autism,13,0.011413521,0.020969277,0.169873229,0.01637413,N
u_Gc_negative2.gml,negative,MTHFR C677T defect,11,0.009657594,0.023007748,0.188857569,0.016324426,N
u_Gc_negative2.gml,negative,post,3,0.002633889,5.91E-05,0.212897196,0.016272695,N
u_Gc_negative2.gml,negative,young doctors,7,0.006145742,0.006207498,0.209721966,0.016226705,N
u_Gc_negative2.gml,negative,fetal bovine serum,2,0.001755926,0.001755926,0.228439631,0.016004115,N
u_Gc_negative2.gml,negative,African-American children,1,0.000877963,0,0.227936762,0.015893802,N
u_Gc_negative2.gml,negative,conclusion,1,0.000877963,0,0.227936762,0.015893802,N
u_Gc_negative2.gml,negative,conventional health experts,1,0.000877963,0,0.227936762,0.015893802,N
u_Gc_negative2.gml,negative,Freedom of Information Act,1,0.000877963,0,0.227936762,0.015893802,N
u_Gc_negative2.gml,negative,piece of evidence,1,0.000877963,0,0.227936762,0.015893802,N
u_Gc_negative2.gml,negative,unconcscionable,1,0.000877963,0,0.227936762,0.015893802,N
u_Gc_negative2.gml,negative,information,4,0.003511853,0.001436032,0.213056491,0.015828753,N
u_Gc_negative2.gml,negative,antibiotic neomycin,2,0.001755926,8.93E-05,0.223245786,0.015822631,N
u_Gc_negative2.gml,negative,alienation,1,0.000877963,0,0.221984019,0.015711391,N
u_Gc_negative2.gml,negative,crime against children,1,0.000877963,0,0.221984019,0.015711391,N
u_Gc_negative2.gml,negative,healthier children,1,0.000877963,0,0.221984019,0.015711391,N
u_Gc_negative2.gml,negative,Jimmy Kimmel,1,0.000877963,0,0.221984019,0.015711391,N
u_Gc_negative2.gml,negative,more health,2,0.001755926,0,0.221984019,0.015711391,N
u_Gc_negative2.gml,negative,Penn and Teller,1,0.000877963,0,0.221984019,0.015711391,N
u_Gc_negative2.gml,negative,shot of perspective,1,0.000877963,0,0.221984019,0.015711391,N
u_Gc_negative2.gml,negative,sicker children,1,0.000877963,0,0.221984019,0.015711391,N
u_Gc_negative2.gml,negative,social size,2,0.001755926,0,0.221984019,0.015711391,N
u_Gc_negative2.gml,negative,stand up and fight,2,0.001755926,0.001461288,0.22202729,0.015420069,N
u_Gc_negative2.gml,negative,post-marking surveillance,3,0.002633889,0.004309835,0.212104283,0.015388758,N
u_Gc_negative2.gml,negative,smallpox vaccination,3,0.002633889,0.008183428,0.218912166,0.015324446,N
u_Gc_negative2.gml,negative,special care,2,0.001755926,0.000877192,0.224080268,0.015276798,N
u_Gc_negative2.gml,negative,therapies,2,0.001755926,0.000877192,0.224080268,0.015276798,N
u_Gc_negative2.gml,negative,right,2,0.001755926,0.001755926,0.221638451,0.015191814,N
u_Gc_negative2.gml,negative,vaccine-damaged children,6,0.005267779,0.009392457,0.219841729,0.015120162,N
u_Gc_negative2.gml,negative,health authorities,2,0.001755926,5.48E-05,0.22461053,0.015097757,N
u_Gc_negative2.gml,negative,autism cases,3,0.002633889,0.000106298,0.218954248,0.015089815,N
u_Gc_negative2.gml,negative,bovine calf serum,8,0.007023705,0.009055608,0.192626416,0.014973658,N
u_Gc_negative2.gml,negative,critical thinking,5,0.004389816,0.005672151,0.205077422,0.014919612,N
u_Gc_negative2.gml,negative,lab results,3,0.002633889,2.65E-05,0.211004076,0.014730668,N
u_Gc_negative2.gml,negative,cigarettes,2,0.001755926,0,0.219164903,0.014520647,N
u_Gc_negative2.gml,negative,mistake,2,0.001755926,0,0.219164903,0.014520647,N
u_Gc_negative2.gml,negative,herd mentality,8,0.007023705,0.006035864,0.214178263,0.014512632,N
u_Gc_negative2.gml,negative,autism rise,4,0.003511853,0.003554903,0.221079193,0.014473896,N
u_Gc_negative2.gml,negative,toxic and ineffective flu shots,5,0.004389816,0.007014447,0.219545104,0.014459952,N
u_Gc_negative2.gml,negative,argument,1,0.000877963,0,0.218618042,0.014451695,N
u_Gc_negative2.gml,negative,early intervention,1,0.000877963,0,0.218618042,0.014451695,N
u_Gc_negative2.gml,negative,immunization schedule,1,0.000877963,0,0.218618042,0.014451695,N
u_Gc_negative2.gml,negative,myelin,1,0.000877963,0,0.218618042,0.014451695,N
u_Gc_negative2.gml,negative,newborns,1,0.000877963,0,0.218618042,0.014451695,N
u_Gc_negative2.gml,negative,special education services,1,0.000877963,0,0.218618042,0.014451695,N
u_Gc_negative2.gml,negative,blockade,2,0.001755926,0,0.225187821,0.014331234,N
u_Gc_negative2.gml,negative,medical dictatorship,2,0.001755926,0,0.225187821,0.014331234,N
u_Gc_negative2.gml,negative,assault and battery,1,0.000877963,0,0.221552227,0.014197525,N
u_Gc_negative2.gml,negative,employment laws,1,0.000877963,0,0.221552227,0.014197525,N
u_Gc_negative2.gml,negative,practice of family center care,1,0.000877963,0,0.221552227,0.014197525,N
u_Gc_negative2.gml,negative,public health laws,1,0.000877963,0,0.221552227,0.014197525,N
u_Gc_negative2.gml,negative,pushing vaccines on children,1,0.000877963,0,0.221552227,0.014197525,N
u_Gc_negative2.gml,negative,trust of patients,1,0.000877963,0,0.221552227,0.014197525,N
u_Gc_negative2.gml,negative,vaccination decisions,1,0.000877963,0,0.221552227,0.014197525,N
u_Gc_negative2.gml,negative,dizziness,2,0.001755926,0.000801068,0.211946409,0.014174555,N
u_Gc_negative2.gml,negative,DNA,2,0.001755926,0.001345317,0.225366047,0.01409535,N
u_Gc_negative2.gml,negative,inflammatory adjuvant,1,0.000877963,0,0.220224285,0.014087363,N
u_Gc_negative2.gml,negative,big profit centers,1,0.000877963,0,0.223992134,0.014035311,N
u_Gc_negative2.gml,negative,delusions,1,0.000877963,0,0.223992134,0.014035311,N
u_Gc_negative2.gml,negative,parents who know that vaccines are not safe,1,0.000877963,0,0.223992134,0.014035311,N
u_Gc_negative2.gml,negative,quality of life,1,0.000877963,0,0.223992134,0.014035311,N
u_Gc_negative2.gml,negative,ultimate price,1,0.000877963,0,0.223992134,0.014035311,N
u_Gc_negative2.gml,negative,vaccine manufacturer profits,1,0.000877963,0,0.223992134,0.014035311,N
u_Gc_negative2.gml,negative,central nervous system disorders,1,0.000877963,0,0.219841729,0.013907605,N
u_Gc_negative2.gml,negative,inflammation of immune system,1,0.000877963,0,0.219841729,0.013907605,N
u_Gc_negative2.gml,negative,politicians,7,0.006145742,0.013250774,0.202165424,0.013596912,N
u_Gc_negative2.gml,negative,vaccine proponents,2,0.001755926,1.54E-05,0.220054096,0.013567329,N
u_Gc_negative2.gml,negative,VAERS hepatitis B reports,2,0.001755926,0,0.214824594,0.013441408,N
u_Gc_negative2.gml,negative,vaccine delusions,2,0.001755926,0.001755926,0.225232351,0.0134317,N
u_Gc_negative2.gml,negative,human blood,4,0.003511853,0.001927946,0.209298052,0.0133451,N
u_Gc_negative2.gml,negative,biological warfare program,3,0.002633889,0.00351031,0.216581099,0.013173449,N
u_Gc_negative2.gml,negative,Australia,1,0.000877963,0,0.21720061,0.013092813,N
u_Gc_negative2.gml,negative,Bell's Palsy,1,0.000877963,0,0.21720061,0.013092813,N
u_Gc_negative2.gml,negative,Europe,1,0.000877963,0,0.21720061,0.013092813,N
u_Gc_negative2.gml,negative,Guillain-Barre syndrome,1,0.000877963,0,0.21720061,0.013092813,N
u_Gc_negative2.gml,negative,idiopathic thrombocytopenia purpura,1,0.000877963,0,0.21720061,0.013092813,N
u_Gc_negative2.gml,negative,pharmaceutical profits,1,0.000877963,0,0.21720061,0.013092813,N
u_Gc_negative2.gml,negative,reactive,1,0.000877963,0,0.21720061,0.013092813,N
u_Gc_negative2.gml,negative,United Kingdom,1,0.000877963,0,0.21720061,0.013092813,N
u_Gc_negative2.gml,negative,clinical research,1,0.000877963,0,0.217823676,0.013075569,N
u_Gc_negative2.gml,negative,deliberate release of pathogens,1,0.000877963,0,0.217823676,0.013075569,N
u_Gc_negative2.gml,negative,deliberate release of toxins,1,0.000877963,0,0.217823676,0.013075569,N
u_Gc_negative2.gml,negative,guinea pigs,1,0.000877963,0,0.217823676,0.013075569,N
u_Gc_negative2.gml,negative,human beings,1,0.000877963,0,0.217823676,0.013075569,N
u_Gc_negative2.gml,negative,imprisonment,1,0.000877963,0,0.217823676,0.013075569,N
u_Gc_negative2.gml,negative,mass arrest,1,0.000877963,0,0.217823676,0.013075569,N
u_Gc_negative2.gml,negative,medical guidelines,1,0.000877963,0,0.217823676,0.013075569,N
u_Gc_negative2.gml,negative,poison picked,1,0.000877963,0,0.217823676,0.013075569,N
u_Gc_negative2.gml,negative,unconscious,2,0.001755926,3.06E-05,0.207015631,0.012948076,N
u_Gc_negative2.gml,negative,essential oils,3,0.002633889,0.00351031,0.218408437,0.012903652,N
u_Gc_negative2.gml,negative,settlement,4,0.003511853,0.002668972,0.212262393,0.012828527,N
u_Gc_negative2.gml,negative,bone cancer,1,0.000877963,0,0.218073904,0.012791126,N
u_Gc_negative2.gml,negative,brain cancer,1,0.000877963,0,0.218073904,0.012791126,N
u_Gc_negative2.gml,negative,cancer-causing,1,0.000877963,0,0.218073904,0.012791126,N
u_Gc_negative2.gml,negative,DNA virus,1,0.000877963,0,0.218073904,0.012791126,N
u_Gc_negative2.gml,negative,healthy genes,1,0.000877963,0,0.218073904,0.012791126,N
u_Gc_negative2.gml,negative,lung cancer,1,0.000877963,0,0.218073904,0.012791126,N
u_Gc_negative2.gml,negative,lymphatic cancer,1,0.000877963,0,0.218073904,0.012791126,N
u_Gc_negative2.gml,negative,risk of cancer,1,0.000877963,0,0.218073904,0.012791126,N
u_Gc_negative2.gml,negative,tumors,1,0.000877963,0,0.218073904,0.012791126,N
u_Gc_negative2.gml,negative,pain,2,0.001755926,8.63E-05,0.207430341,0.012723916,N
u_Gc_negative2.gml,negative,millions of dollars,4,0.003511853,0.023802613,0.203720265,0.012705892,N
u_Gc_negative2.gml,negative,general population,2,0.001755926,0.006478441,0.218660012,0.012705309,N
